date,strategy,benchmark
2016-03-21,1577083.1913,1082584.2329778313
2016-03-22,1569339.4413,1074706.0191447393
2016-03-23,1567402.6213,1078138.2722827783
2016-03-24,1554619.6213,1060067.078541932
2016-03-25,1562780.1413,1065386.386260995
2016-03-28,1554930.0713,1056028.373283726
2016-03-29,1547082.8513,1044594.8034952561
2016-03-30,1576213.0013,1071535.9966630663
2016-03-31,1575221.1813,1072139.8834471211
2016-04-01,1583410.4813,1073408.192284271
2016-04-05,1583712.4821,1087597.832590832
2016-04-06,1578855.0721,1085279.6349626686
2016-04-07,1562596.1321,1069208.8370165366
2016-04-08,1554048.1321,1061358.1089275056
2016-04-11,1568782.6021,1076140.408508123
2016-04-12,1560651.1321,1072260.4209283476
2016-04-13,1577269.5421,1086564.1354017742
2016-04-14,1580123.5421,1091377.9719585467
2016-04-15,1580289.0721,1090169.6653335826
2016-04-18,1562637.1321,1075593.15901486
2016-04-19,1563192.1321,1078874.7236433395
2016-04-20,1547526.1921,1059792.4543136982
2016-04-21,1534981.7821,1052988.28341034
2016-04-22,1539594.7221,1057751.7794104146
2016-04-25,1536475.7221,1053464.636341953
2016-04-26,1542176.7221,1059170.8100731776
2016-04-27,1542722.2521,1054758.1321154782
2016-04-28,1546153.7221,1052980.8206143768
2016-04-29,1547586.2521,1051702.8834377923
2016-05-03,1572419.1921,1070624.6027060654
2016-05-04,1573933.1084,1069265.874099969
2016-05-05,1571736.1084,1070751.2703411186
2016-05-06,1546867.6984,1042910.5437313204
2016-05-09,1527582.2884,1021342.0639161846
2016-05-10,1526894.2884,1022507.1263038261
2016-05-11,1539614.2884,1027070.1596105512
2016-05-12,1542068.3484,1029511.7599005341
2016-05-13,1538734.3484,1024447.0201455537
2016-05-16,1540376.8184,1031234.6329703685
2016-05-17,1532128.8184,1028141.7038362792
2016-05-18,1536733.8184,1022148.4456728466
2016-05-19,1531066.2884,1020304.2022204505
2016-05-20,1534715.7584,1025540.8528110108
2016-05-23,1534997.2284,1028540.6968918808
2016-05-24,1527641.2284,1020655.8198481078
2016-05-25,1532510.6984,1019213.3346837462
2016-05-26,1533300.6984,1020874.2065781902
2016-05-27,1535355.6984,1020303.9023759697
2016-05-30,1545183.1084,1021706.5748565097
2016-05-31,1578417.9284,1055972.235733735
2016-06-01,1569654.5184,1052969.526472272
2016-06-02,1566879.6774,1055152.62750387
2016-06-03,1576337.0874,1062557.3869019956
2016-06-06,1572847.1074,1059046.8077223967
2016-06-07,1572851.7474,1058468.874143946
2016-06-08,1573941.4174,1054115.3988131508
2016-06-13,1552485.3674,1021583.9051478652
2016-06-14,1556584.1774,1024796.2723334183
2016-06-15,1559275.0874,1038250.8938697146
2016-06-16,1554329.8674,1031023.5091399278
2016-06-17,1558059.8774,1036248.2658994219
2016-06-20,1560857.8474,1037020.2654889682
2016-06-21,1560736.7174,1034902.397289941
2016-06-22,1567509.2874,1044112.153829549
2016-06-23,1563805.4674,1038566.9299523332
2016-06-24,1548954.0674,1025186.7364793479
2016-06-27,1557087.4074,1039642.205576043
2016-06-28,1560128.7074,1044925.1321647856
2016-06-29,1566883.0574,1049918.7088296888
2016-06-30,1570091.2174,1050762.004773526
2016-07-01,1577872.5774,1050855.0565106915
2016-07-04,1597983.6737,1067678.2975230196
2016-07-05,1601269.6637,1068573.3332977977
2016-07-06,1600163.6437,1071711.9720571614
2016-07-07,1602755.0737,1069430.055611158
2016-07-08,1592878.2537,1063541.8429641176
2016-07-11,1595037.7937,1067223.066969267
2016-07-12,1629448.1637,1090495.163175368
