date,symbol,side,shares,price,value,cost
2014-12-02,601857.SH,buy,167.90834513622877,10.1598,1705.9152049150573,0.3411830409830115
2014-12-02,000581.SZ,buy,484.8750318480915,106.2888,51536.78528509543,10.307357057019086
2014-12-02,000400.SZ,buy,346.4381149599307,148.76188000000002,51536.78528509542,10.307357057019084
2014-12-02,600028.SH,buy,187.0698916346552,12.94072,2420.819088074415,0.48416381761488303
2014-12-02,601238.SH,buy,5825.175651766981,8.84725,51536.78528509543,10.307357057019086
2014-12-02,002038.SZ,buy,136.96683591948224,376.272,51536.785285095415,10.307357057019084
2014-12-02,002310.SZ,buy,162.20244399974953,317.73125000000005,51536.78528509543,10.307357057019086
2014-12-02,000895.SZ,buy,169.8986408813477,303.33842000000004,51536.78528509542,10.307357057019084
2014-12-02,600352.SH,buy,410.3716418938935,125.58564,51536.78528509543,10.307357057019086
2014-12-02,600267.SH,buy,456.83985988568566,112.81148999999999,51536.78528509542,10.307357057019084
2014-12-02,000423.SZ,buy,156.285738977121,329.76,51536.78528509542,10.307357057019084
2014-12-02,601933.SH,buy,1601.6155536420977,32.178000000000004,51536.78528509542,10.307357057019084
2014-12-02,600315.SH,buy,283.1007079887028,182.044,51536.78528509542,10.307357057019084
2014-12-02,600518.SH,buy,152.06363963772554,338.91589999999997,51536.78528509542,10.307357057019084
2014-12-02,600332.SH,buy,1363.0334459945748,37.810359999999996,51536.78528509542,10.307357057019084
2014-12-02,601088.SH,buy,2496.4800673663167,20.64378,51536.78528509542,10.307357057019084
2014-12-02,002603.SZ,buy,1233.9254729826832,41.766529999999996,51536.78528509542,10.307357057019084
2014-12-02,600216.SH,buy,862.9562916534736,59.721199999999996,51536.78528509542,10.307357057019084
2015-01-06,601857.SH,sell,5073.599033358083,14.991900000000001,76062.88934820105,15.21257786964021
2015-01-06,600028.SH,sell,3983.287520194767,17.17456,68411.21051283623,13.682242102567248
2015-01-06,000581.SZ,sell,484.8750318480915,112.72079999999998,54655.50148994235,10.93110029798847
2015-01-06,000400.SZ,sell,346.4381149599307,154.87334,53654.02796714844,10.730805593429688
2015-01-06,601238.SH,sell,5825.175651766981,9.621249999999998,56045.471239563056,11.209094247912612
2015-01-06,002310.SZ,sell,162.20244399974953,340.38750000000005,55211.68440696475,11.04233688139295
2015-01-06,600352.SH,sell,410.3716418938935,181.65366,74545.51071023509,14.909102142047018
2015-01-06,600267.SH,sell,456.83985988568566,113.81694,51996.11492221749,10.3992229844435
2015-01-06,601933.SH,sell,1601.6155536420977,37.5756,60181.66539743401,12.036333079486802
2015-01-06,600315.SH,sell,283.1007079887028,184.608,52262.65550037845,10.45253110007569
2015-01-06,600518.SH,sell,152.06363963772554,346.68721999999997,52718.52048908487,10.543704097816974
2015-01-06,601088.SH,sell,2496.4800673663167,29.13528,72735.64577713651,14.547129155427303
2015-01-06,002603.SZ,sell,1233.9254729826832,38.27395,47227.20185666557,9.445440371333113
2015-01-06,600216.SH,sell,862.9562916534736,61.494,53066.63419893871,10.613326839787742
2015-01-06,600436.SH,buy,384.05113455764393,149.7363,57506.395899463736,11.501279179892748
2015-01-06,600535.SH,buy,180.76842270770894,318.12191,57506.39589946374,11.50127917989275
2015-01-06,002252.SZ,buy,189.30054053436245,303.78358,57506.395899463736,11.501279179892748
2015-01-06,600600.SH,buy,37.81322232246457,66.51766,2515.2470659501087,0.5030494131900217
2015-01-06,000999.SZ,buy,1323.5987732056008,43.447,57506.39589946374,11.50127917989275
2015-01-06,002038.SZ,buy,21.254393520888453,363.51855,7726.3663138427655,1.5452732627685533
2015-01-06,600079.SH,buy,340.6938474540484,168.792,57506.39589946374,11.50127917989275
2015-01-06,002450.SZ,buy,421.7919388716431,136.3383,57506.395899463736,11.501279179892748
2015-01-06,002001.SZ,buy,254.31107009919126,226.12619999999998,57506.395899463736,11.501279179892748
2015-01-06,000895.SZ,sell,0.02197791897540595,338.58621999999997,7.441420509348973,0.0014882841018697946
2015-01-06,000423.SZ,buy,5.258010472559444,356.0492,1872.1104223464117,0.3744220844692824
2015-01-06,600276.SH,buy,98.71855406186174,582.52875,57506.395899463736,11.501279179892748
2015-01-06,600597.SH,buy,1382.0935186173424,41.608180000000004,57506.39589946374,11.50127917989275
2015-01-06,600398.SH,buy,858.7286539986732,66.9669,57506.39589946374,11.50127917989275
