date,self_built,rqalpha_align,rqalpha_full
2014-01-20,739597.4802991095,730032.3756,718956.8822
2014-01-21,745106.359110339,735438.3756,724288.8822
2014-01-22,757752.4151661104,747839.3756,736496.8822
2014-01-23,752162.384962113,742339.3756,731097.8822
2014-01-24,755977.7251606835,746099.3756,734784.8822
2014-01-27,747195.6179541239,737484.3756,726315.8822
2014-01-28,751781.2456834136,741965.3756,730754.8822
2014-01-29,754017.9763290317,744145.3756,732909.8822
2014-01-30,746850.5712296879,737125.3756,725999.8822
2014-02-07,748089.3866679042,738331.3756,727187.8822
2014-02-10,756399.4318730012,746500.3738,734827.026
2014-02-11,765803.1908124316,755739.3738,743949.026
2014-02-12,763850.9227768683,753815.3738,742050.026
2014-02-13,765747.4717170723,755667.3738,743889.026
2014-02-14,767160.2606621365,757064.3738,745262.026
2014-02-17,767199.0479133658,757115.3738,745310.026
2014-02-18,757261.2334431837,747352.3738,735671.026
2014-02-19,775952.865947152,765675.3738,753774.026
2014-02-20,773969.7406180628,763775.3738,751848.026
2014-02-21,763500.931341691,753475.3738,741689.026
2014-02-24,747309.6862940246,737560.3738,725987.026
2014-02-25,740200.421208573,730581.3738,719098.026
2014-02-26,741953.7813853237,732303.3738,720804.026
2014-02-27,745068.1845649435,735369.3738,723825.026
2014-02-28,744872.0269649079,735175.3738,723635.026
2014-03-03,747226.3162312479,737507.3738,725940.026
2014-03-04,744755.1514051958,735080.3822,723117.3334
2014-03-05,739565.6329199577,729987.3822,718099.3334
2014-03-06,741420.5958581769,731803.3822,719888.3334
2014-03-07,740694.7006661558,731092.3822,719199.3334
2014-03-10,719547.755262534,710314.3822,698784.3334
2014-03-11,721439.1608722695,712171.3822,700618.3334
2014-03-12,723723.9539667881,714404.3822,702821.3334
2014-03-13,729946.8817994315,720523.3822,708819.3334
2014-03-14,726614.9654094375,717244.3822,705603.3334
2014-03-17,732448.9779691339,722970.3822,711248.3334
2014-03-18,730845.8526706799,721396.3822,709695.3334
2014-03-19,731866.7429443318,722411.3822,710680.3334
2014-03-20,726830.2621767931,717468.3822,705827.3334
2014-03-21,745365.5421224628,735676.3822,723713.3334
2014-03-24,759170.8373812839,749249.3822,737070.3334
2014-03-25,757943.5845918538,748043.3822,735894.3334
2014-03-26,754287.8608377991,744448.3822,732345.3334
2014-03-27,752422.0862708326,742618.3822,730552.3334
2014-03-28,755333.1663611856,745481.3822,733347.3334
2014-03-31,754089.6975390837,744249.3822,732151.3334
2014-04-01,757650.354163937,747754.3822,735588.3334
2014-04-02,761222.8633179193,751251.7678,738581.6276
2014-04-03,754290.1198754803,744447.7678,731867.6276
2014-04-04,759095.1806211165,749122.7678,736494.6276
2014-04-08,769959.3966966722,759780.7678,747005.6276
2014-04-09,771147.3839641561,760930.7678,748139.6276
2014-04-10,782963.4946071225,772528.7678,759586.6276
2014-04-11,781413.7327119451,770971.2478,758059.9476
2014-04-14,780201.8990316419,769779.3678,756883.0276
2014-04-15,770450.8829789493,760255.8478,747477.5976
2014-04-16,771070.8101103469,760846.8478,748071.5976
2014-04-17,770977.0247738131,760795.2878,748002.0576
2014-04-18,769089.7680671333,758924.5678,746164.3276
2014-04-21,758299.278708829,748333.5278,735723.4676
2014-04-22,759247.3154555315,749295.6878,736654.6576
2014-04-23,756592.397651177,746696.5678,734102.5776
2014-04-24,754080.9450914194,744185.5678,731637.5776
2014-04-25,750826.0899278113,740994.0478,728498.1476
2014-04-28,740637.0881482558,731016.4078,718644.6376
2014-04-29,742893.9859690504,733200.3678,720809.5276
2014-04-30,745722.8090181352,735994.3678,723542.5276
2014-05-05,746687.7080769897,736939.9278,724480.0676
2014-05-06,747435.4788726859,737673.9874,724835.9411
2014-05-07,743024.9382084155,733343.9874,720580.9411
2014-05-08,744885.0852305875,735175.9874,722380.9411
2014-05-09,746589.9535018837,736857.9874,724022.9411
2014-05-12,760526.3435553027,750574.9874,737471.9411
2014-05-13,757291.9813556921,747390.9874,734356.9411
2014-05-14,757700.737715695,747783.9874,734748.9411
2014-05-15,751759.0765088826,741939.9874,729018.9411
2014-05-16,753577.934143571,743729.9874,730773.9411
2014-05-19,749813.2329670847,740031.9874,727135.9411
2014-05-20,750690.0126957917,740892.9874,727985.9411
2014-05-21,755309.628723677,745440.9874,732446.9411
2014-05-22,754127.8349900068,744274.9874,731310.9411
2014-05-23,757674.1457899717,747764.6874,734739.5911
2014-05-26,756215.7822140874,746333.9874,733328.9411
2014-05-27,754738.9300886646,744881.5874,731905.6411
2014-05-28,758851.4706083669,748928.6874,735878.5911
2014-05-29,756555.0287846604,746669.9874,733663.9411
2014-05-30,754914.3142392605,745053.0874,732073.8911
2014-06-03,756142.4116815155,746270.0874,733267.8911
2014-06-04,750728.599470249,740951.3361,727686.3191
2014-06-05,756815.8463534387,746941.8361,733557.8191
2014-06-06,752541.42206086,742735.7461,729439.7891
2014-06-09,753864.9106422754,744050.7761,730733.7991
2014-06-10,760209.45635862,750294.8661,736853.8291
2014-06-11,759394.4026148892,749492.8661,736066.8291
2014-06-12,758293.9740842,748415.8361,735008.8191
2014-06-13,765193.9697448988,755202.8661,741656.5091
2014-06-16,771316.5971392805,761221.7361,747554.0591
2014-06-17,765526.9980806832,755522.9961,741970.2591
2014-06-18,760549.2544750558,750622.6461,737172.2891
2014-06-19,753477.9680616163,743659.1161,730345.5191
2014-06-20,757068.5345880418,747199.3761,733811.2791
2014-06-23,754165.9148935775,744344.9261,731015.6491
2014-06-24,757133.7246847943,747259.8461,733870.7891
2014-06-25,755392.404538046,745549.4361,732190.9991
2014-06-26,758355.6072171155,748464.2861,735044.5491
2014-06-27,757768.4576611272,747886.0861,734478.6891
2014-06-30,761378.7148899798,751433.8461,737951.3091
2014-07-01,761750.3716489845,751801.7861,738315.1691
2014-07-02,763037.7156510423,753046.5313,739173.1535
2014-07-03,769783.4515875904,759630.2513,745655.6535
2014-07-04,769714.3404429102,759571.8113,745600.3035
2014-07-07,769823.9966394878,759681.2413,745713.4135
2014-07-08,771364.0367479086,761189.6913,747206.1235
2014-07-09,762589.733147971,752639.7913,738796.0035
2014-07-10,763942.8068575262,753977.5513,740097.0135
2014-07-11,767806.0022407257,757762.7513,743828.3935
2014-07-14,772616.6483556549,762461.6013,748458.2935
2014-07-15,776933.3507005273,766651.1313,752603.9335
2014-07-16,787385.6253481822,776928.4313,762686.5535
2014-07-17,781097.2878955407,770757.3513,756618.6635
2014-07-18,783351.9133449893,772968.9413,758784.1135
2014-07-21,780779.3049451751,770422.1213,756301.1435
2014-07-22,785524.8477500153,775056.8013,760864.0935
2014-07-23,786703.133738201,776245.2113,762022.9235
2014-07-24,801571.8282871504,790815.8213,776334.1735
2014-07-25,808195.2330455936,797296.5513,782692.3635
2014-07-28,832551.0876467985,821169.8613,806178.2935
2014-07-29,838425.4999833263,826926.4213,811795.5635
2014-07-30,836917.8223119247,825405.7113,810327.8035
2014-07-31,848348.4354484839,836619.2713,821367.5435
2014-08-01,839660.5881086242,828075.5613,812999.8935
2014-08-04,850398.6847988609,838592.747,822603.7859
2014-08-05,851592.4478661217,839768.477,823763.5859
2014-08-06,855163.1675097509,843268.707,827216.4959
2014-08-07,845640.6915963566,833953.057,818075.2359
2014-08-08,846926.8585938069,835213.427,819298.0259
2014-08-11,856958.2270317222,845024.927,828935.2559
2014-08-12,856193.5866024249,844262.347,828177.1459
2014-08-13,853284.2846661463,841420.157,825382.6359
2014-08-14,848084.3240416605,836333.697,820398.0659
2014-08-15,852930.6838397702,841063.077,825030.1959
2014-08-18,856872.4733977717,844917.857,828821.4259
2014-08-19,858861.4607458967,846853.647,830715.0959
2014-08-20,860204.4041190804,848175.287,832013.7659
2014-08-21,853459.0986531981,841573.647,825535.9959
2014-08-22,858678.4559183144,846680.627,830562.4159
2014-08-25,858076.8586865584,846085.467,829969.9859
2014-08-26,846077.7835910718,834346.507,818458.3959
2014-08-27,845677.4487913363,833950.717,818078.1559
2014-08-28,843677.0421461163,831982.937,816137.0459
2014-08-29,848465.0819472846,836674.227,820740.6259
2014-09-01,856447.8366418565,844465.087,828394.4459
2014-09-02,866995.4191855047,854832.438,838053.5906
2014-09-03,875062.1375015347,862736.618,845824.2906
2014-09-04,881997.1666743987,869538.678,852514.1306
2014-09-05,892431.1435102724,879826.678,862604.8606
2014-09-09,890753.1052057778,878170.618,860974.9306
2014-09-10,885820.880605903,873339.558,856224.2706
2014-09-11,883351.0718477807,870943.528,853836.2606
2014-09-12,889528.8431399906,876996.588,859786.1006
2014-09-15,890133.9348723463,877573.648,860369.2106
2014-09-16,887348.0765169993,874873.558,857682.2706
2014-09-17,891774.0237424172,879213.618,861953.2906
2014-09-18,893026.893576013,880461.558,863173.2706
2014-09-19,898478.7188255647,885785.908,868416.0606
2014-09-22,884230.1671994807,871804.398,854683.8406
2014-09-23,886750.427986668,874265.568,857104.9606
2014-09-24,898698.7418523813,885958.748,868609.3206
2014-09-25,899900.971792577,887149.438,869774.1806
2014-09-26,899269.9347679437,886538.898,869158.7206
2014-09-29,900748.2628261755,887972.158,870568.1406
2014-09-30,905086.2886054317,892257.018,874758.1206
2014-10-08,910548.7420451462,897587.298,880015.1606
2014-10-09,910708.3121293499,897667.477,879686.51
2014-10-10,904688.2591430102,891762.687,873927.11
2014-10-13,897434.867656052,884808.097,867143.93
2014-10-14,894387.1144141846,881177.867,863609.61
2014-10-15,900731.4621679559,887395.037,869674.73
2014-10-16,901040.3041328528,887514.637,869802.29
2014-10-17,897615.956915464,884926.957,867247.81
2014-10-20,900911.5743800744,888467.097,870710.83
2014-10-21,898116.9284170882,885457.847,867797.89
2014-10-22,896882.2595402565,883767.677,866141.77
2014-10-23,892726.5420977979,879246.147,861701.69
2014-10-24,890860.7102608752,877431.177,859939.79
2014-10-27,881974.6046143192,869305.017,852021.15
2014-10-28,897680.424401599,884366.227,866725.61
2014-10-29,912354.6850912031,898431.987,880449.91
2014-10-30,929771.2073791377,914579.607,896289.19
2014-10-31,947859.0887360328,932074.207,913322.61
2014-11-03,946586.9745772027,930663.987,911922.77
2014-11-04,946024.542806774,930331.9352,911147.8158
2014-11-05,938374.6145381277,923685.8552,904602.9958
2014-11-06,939621.0689217906,924742.1952,905648.2358
2014-11-07,936449.1494364579,921729.4852,902698.6558
2014-11-10,959702.2870744524,942747.1752,923242.3758
2014-11-11,972541.1192351694,954667.7752,934936.6958
2014-11-12,972322.768546391,954484.3552,934754.6358
2014-11-13,969225.5018863595,951732.8952,932081.0958
2014-11-14,973476.8928800432,955171.1552,935465.3158
2014-11-17,966494.8045156675,948510.5652,928996.2358
2014-11-18,956797.351314857,940257.1352,920890.9358
2014-11-19,954756.2911885446,938629.6552,919263.6758
2014-11-20,950919.1380191261,935179.7152,915891.8758
2014-11-21,959443.7965755945,942835.2452,923386.8558
2014-11-24,965008.4645793333,947914.3752,928343.4958
2014-11-25,976638.1437474645,958694.7652,938885.4558
2014-11-26,987897.1870512753,968904.7652,948876.3158
2014-11-27,994380.5675073105,974819.8152,954692.0358
2014-11-28,1029145.6451440874,1007067.9452,986227.0958
2014-12-01,1034840.6933697914,1011968.6752,990988.1958
2014-12-02,1046043.4941778721,1022955.6807,1000868.5053
2014-12-03,1064224.7542621188,1040372.6807,1017743.5053
2014-12-04,1091174.7737772074,1066456.9607,1043243.5853
2014-12-05,1076306.8936687366,1052282.4307,1029612.5053
2014-12-08,1092322.2686976437,1067653.8307,1044661.9053
2014-12-09,1072913.8361122885,1049000.8907,1026260.0653
2014-12-10,1107077.0931717772,1081884.8907,1058145.0653
2014-12-11,1101659.6537000726,1076725.3207,1053103.5453
2014-12-12,1107386.3629907903,1082105.3407,1058498.2653
2014-12-15,1110883.3902850607,1085432.3007,1061837.8253
2014-12-16,1104425.2662058976,1079238.9107,1055999.7853
2014-12-17,1093912.5195680293,1069205.6507,1046267.4253
2014-12-18,1094700.153451264,1069961.8207,1047085.5453
2014-12-19,1094716.9183354452,1070044.7507,1047353.0253
2014-12-22,1084304.931089856,1060120.5107,1037883.3853
2014-12-23,1074165.0367480475,1050390.6507,1028103.4253
2014-12-24,1077002.2274280672,1053036.5507,1030701.8253
2014-12-25,1089959.1728761294,1065543.6707,1042978.1453
2014-12-26,1096296.7979557298,1071662.4307,1048970.5053
2014-12-29,1094049.416792675,1069484.0007,1046956.0253
2014-12-30,1087632.751173064,1063282.0407,1040919.4653
2014-12-31,1101273.507499284,1076368.1607,1053754.7853
2015-01-05,1149113.13546794,1122595.5207,1098817.7453
2015-01-06,1183044.7492027315,1153788.9149,1128174.0209
2015-01-07,1175454.7937201727,1146981.9149,1121558.0209
2015-01-08,1177864.0292841673,1149162.9149,1123686.0209
2015-01-09,1172577.9042661586,1144249.9149,1119071.0209
2015-01-12,1182412.1538613485,1153269.9149,1127865.0209
2015-01-13,1191512.0662336906,1161580.9149,1136116.0209
2015-01-14,1186115.2777546744,1156617.9149,1131453.0209
2015-01-15,1185395.7406719832,1156019.9149,1130855.0209
2015-01-16,1193959.7510820958,1164020.9149,1138638.0209
2015-01-19,1167828.8218997908,1139928.9149,1115200.0209
2015-01-20,1194852.7362115076,1164749.9149,1139323.0209
2015-01-21,1213170.7643210206,1181468.9149,1155646.0209
2015-01-22,1217682.2042166407,1185506.9149,1159264.0209
2015-01-23,1207064.2040174247,1175718.9149,1149786.0209
2015-01-26,1232179.53415584,1198670.9149,1171828.0209
2015-01-27,1240364.78898593,1205992.9149,1178973.0209
2015-01-28,1229617.6190647555,1196163.9149,1169468.0209
2015-01-29,1210960.6598785552,1179115.9149,1152995.0209
2015-01-30,1205488.9718936211,1174115.9149,1147974.0209
2015-02-02,1202727.6112633024,1171600.9149,1145018.0209
2015-02-03,1211796.4278809712,1179975.7993,1152610.8055
2015-02-04,1198048.6296465946,1166959.7993,1139904.8055
2015-02-05,1187649.0727566655,1157180.7993,1130427.8055
2015-02-06,1170543.7311448792,1140776.7993,1114542.8055
2015-02-09,1179572.2610777353,1149160.7993,1122695.8055
2015-02-10,1188796.78576529,1158044.7993,1131240.8055
2015-02-11,1201050.2874042664,1169728.7993,1142711.8055
2015-02-12,1216335.447322655,1184363.7993,1156895.8055
2015-02-13,1234934.5959881004,1202392.7993,1174265.8055
2015-02-16,1262045.4378204842,1228488.7993,1199462.8055
2015-02-17,1271884.4804431428,1238006.7993,1208483.8055
2015-02-25,1280459.5543633734,1246082.7993,1216399.8055
2015-02-26,1280891.1637817705,1246353.7993,1216753.8055
2015-02-27,1286631.289276234,1251892.7993,1222086.8055
2015-03-02,1309810.1298816726,1274306.7993,1243826.8055
2015-03-03,1301838.8993356572,1266751.1207,1235871.1199
2015-03-04,1332676.6268138518,1296060.1207,1264508.1199
2015-03-05,1335368.1392806694,1298592.1207,1267032.1199
2015-03-06,1322660.5435657098,1286639.1207,1255328.1199
2015-03-09,1340133.3526810138,1303375.1207,1271675.1199
2015-03-10,1349078.7855414632,1311769.1207,1279948.1199
2015-03-11,1342891.0242853593,1305791.1207,1274226.1199
2015-03-12,1350280.601970543,1312782.1207,1281190.1199
2015-03-13,1358763.1331911967,1320841.1207,1289167.1199
2015-03-16,1385706.018965799,1346467.1207,1314206.1199
2015-03-17,1389704.8092494316,1350398.1207,1318005.1199
2015-03-18,1405120.4936043166,1365021.1207,1332218.1199
2015-03-19,1400362.4476000092,1360635.1207,1327830.1199
2015-03-20,1404394.274510158,1364351.1207,1331511.1199
2015-03-23,1429688.5629548328,1388477.1207,1355107.1199
2015-03-24,1432166.7062241905,1390805.1207,1357274.1199
2015-03-25,1443272.2392423227,1401395.1207,1367640.1199
2015-03-26,1452819.0775216408,1410638.1207,1376593.1199
2015-03-27,1455297.089728924,1412996.1207,1378859.1199
2015-03-30,1483859.1371298314,1440151.1207,1405501.1199
2015-03-31,1467620.4821572301,1424674.1207,1390372.1199
2015-04-01,1495462.8945166245,1451069.1207,1416219.1199
2015-04-02,1501210.1951526587,1456579.4049,1420732.0187
2015-04-03,1513879.0486673838,1468135.4049,1432148.0187
2015-04-07,1554068.4059508496,1504725.4049,1467897.0187
2015-04-08,1548569.1575224649,1499525.4049,1462677.0187
2015-04-09,1540712.0487875016,1492660.4049,1455929.0187
2015-04-10,1581906.2596158723,1530063.4049,1492693.0187
2015-04-13,1600219.1984959384,1546699.4049,1508871.0187
2015-04-14,1602684.1005722508,1548934.4049,1510976.0187
2015-04-15,1556324.6754806011,1506752.4049,1469790.0187
2015-04-16,1612384.3136952803,1557579.4049,1519331.0187
2015-04-17,1620354.7067757857,1564857.4049,1526470.0187
2015-04-20,1593968.5950742383,1540875.4049,1503010.0187
2015-04-21,1646564.976014121,1588416.4049,1549740.0187
2015-04-22,1676166.1750138274,1615486.4049,1576109.0187
2015-04-23,1677969.0090754393,1617176.4049,1577894.0187
2015-04-24,1678904.969165079,1618108.4049,1578939.0187
2015-04-27,1709540.6735468025,1646208.4049,1606456.0187
2015-04-28,1653983.285346984,1595811.4049,1557231.0187
2015-04-29,1672283.9755993679,1612450.4049,1573679.0187
2015-04-30,1673742.6283759007,1613775.4049,1574790.0187
2015-05-04,1711143.0565730378,1647703.4049,1608116.0187
2015-05-05,1656540.44209007,1597837.2225,1558029.0257
2015-05-06,1644490.6218784424,1586826.2225,1547232.0257
2015-05-07,1630015.152561279,1573545.2225,1534340.0257
2015-05-08,1647339.1842284445,1589351.2225,1549776.0257
2015-05-11,1677257.6563767071,1616641.2225,1576353.0257
2015-05-12,1678632.2891475179,1617949.2225,1577547.0257
2015-05-13,1676229.8955471152,1615794.2225,1575435.0257
2015-05-14,1666807.8295876447,1607205.2225,1567042.0257
2015-05-15,1638948.7801549307,1581714.2225,1542237.0257
2015-05-18,1623548.3366321654,1567702.2225,1528488.0257
2015-05-19,1659687.7864796312,1600657.2225,1560699.0257
2015-05-20,1664197.5264551875,1604724.2225,1564659.0257
2015-05-21,1681643.027929516,1620567.2225,1580036.0257
2015-05-22,1718543.5469958521,1654192.7725,1613000.5757
2015-05-25,1754486.2315788264,1686873.7625,1645014.5657
2015-05-26,1785937.5519823397,1715375.469,1672733.6673
2015-05-27,1805282.3838127295,1732753.309,1689697.5073
2015-05-28,1719227.7932475507,1654434.929,1613350.1273
2015-05-29,1734462.7618797421,1668340.269,1626785.4673
2015-06-01,1806571.3053259144,1734045.629,1690963.8273
2015-06-02,1812827.3647765242,1739772.5532,1695533.8597
2015-06-03,1808097.9046773138,1735468.4332,1691348.7397
2015-06-04,1836433.7565836373,1761536.5832,1716730.8897
2015-06-05,1833903.3942507475,1759256.4432,1714524.7497
2015-06-08,1895771.8515985599,1815948.9132,1769872.2197
2015-06-09,1884325.8865223315,1805841.0267,1759788.4181
2015-06-10,1894364.2468337412,1815327.7867,1768835.0281
2015-06-11,1892721.606228767,1814170.6967,1767661.5681
2015-06-12,1914596.429843219,1834548.5067,1787657.7781
2015-06-15,1895064.8449225489,1816058.7367,1770118.9681
2015-06-16,1856520.9707451276,1780556.4267,1735601.1881
2015-06-17,1872156.3704594844,1794980.8167,1749483.8881
2015-06-18,1813505.1662993846,1741236.5967,1697126.6881
2015-06-19,1742994.336661415,1676409.2867,1633844.4681
2015-06-23,1806651.6438926205,1734205.5567,1690290.7681
2015-06-24,1836204.675270739,1761166.2067,1716532.5781
2015-06-25,1791536.2452996587,1720149.2267,1676515.7081
2015-06-26,1706215.7081757262,1642092.8667,1599905.0681
2015-06-29,1723417.3239711877,1658171.7867,1615561.3081
2015-06-30,1821110.2287899272,1747561.2067,1702573.9181
2015-07-01,1762222.676992957,1693821.8367,1649937.0181
2015-07-02,1783395.7710404082,1713472.3549,1668091.8114
2015-07-03,1749594.0348300517,1681727.7249,1637007.2414
2015-07-06,1828411.2227684506,1756550.0449,1710125.9714
2015-07-07,1877450.2792246097,1803142.3749,1755611.7414
2015-07-08,1795827.2860890704,1726126.8749,1680244.2914
2015-07-09,1869225.5762244621,1795118.0549,1747955.0814
2015-07-10,1897558.8379852858,1821551.9749,1774076.8714
2015-07-13,1864881.89265694,1790615.5849,1743930.1414
2015-07-14,1827757.0880913222,1755645.4849,1709657.8314
2015-07-15,1852295.3706442,1779033.1849,1732391.3014
2015-07-16,1845809.0917051053,1772785.3349,1726385.3414
2015-07-17,1857743.992005515,1783888.0249,1737369.4514
2015-07-20,1853843.0321988668,1780282.0449,1733768.6014
2015-07-21,1848345.1195278813,1775085.7149,1728778.1914
2015-07-22,1833941.1169044573,1761630.9549,1715520.4614
2015-07-23,1848928.13508714,1775580.5049,1729269.2414
2015-07-24,1834190.496270371,1761702.0249,1715651.4014
2015-07-27,1737379.943797157,1670627.3149,1626319.6314
2015-07-28,1748656.6931957665,1681337.0549,1636878.8314
2015-07-29,1753813.8528899234,1686183.6849,1641669.4614
2015-07-30,1736087.1110830798,1669430.6249,1625246.8814
2015-07-31,1735059.3478183826,1668552.1449,1624396.5214
2015-08-03,1753292.0437440476,1685790.3949,1641343.9514
2015-08-04,1758775.3488283511,1690932.0764,1645741.0818
2015-08-05,1740405.3251618685,1673650.1064,1628877.8218
2015-08-06,1737265.6538345313,1670787.6164,1626069.7818
2015-08-07,1743873.5804229004,1676985.2464,1632118.2618
2015-08-10,1764915.482525073,1696785.2164,1651436.8918
2015-08-11,1751865.4027170886,1684391.9664,1639354.6118
2015-08-12,1738437.3560813712,1671615.4864,1626904.9418
2015-08-13,1739121.0183924322,1672269.4564,1627535.9118
2015-08-14,1735733.8488794984,1668994.5464,1624344.3418
2015-08-17,1723688.7626547904,1657702.8664,1613317.1318
2015-08-18,1694489.312350937,1630087.8364,1586387.0918
2015-08-19,1696864.2749989738,1632310.4364,1588560.7418
2015-08-20,1683110.533603396,1619569.4464,1576102.0618
2015-08-21,1665068.2491281603,1602862.2464,1559767.1818
2015-08-24,1585720.7689804868,1527937.2064,1486696.6318
2015-08-25,1541306.5876663488,1484933.3664,1444887.9018
2015-08-26,1578624.418065734,1520194.1964,1479285.6918
2015-08-27,1634423.9739806463,1572776.8064,1530591.2118
2015-08-28,1635634.276729999,1574222.9364,1531937.9218
2015-08-31,1659482.47531595,1596868.7764,1553978.3518
2015-09-01,1692377.3151279956,1628437.9164,1584703.9818
2015-09-02,1732098.785575841,1666196.8598,1620365.8246
2015-09-07,1674484.2585464711,1611529.7098,1567512.1246
2015-09-08,1694854.2548637036,1630882.5998,1586113.6346
2015-09-09,1703139.916944642,1638558.9898,1593521.8946
2015-09-10,1702019.178063682,1637377.3598,1592007.0246
2015-09-11,1690044.7706305096,1625963.7398,1580886.5146
2015-09-14,1685528.8755339028,1621005.4998,1576352.2446
2015-09-15,1657625.3862386378,1594461.5298,1551000.8246
2015-09-16,1689549.5497207218,1624518.8598,1579585.4046
2015-09-17,1661033.469103767,1597854.1798,1553685.7146
2015-09-18,1655575.4489355255,1592522.3398,1548429.0346
2015-09-21,1660456.462984718,1597117.7198,1552977.7246
2015-09-22,1669219.8721107126,1605493.5798,1561037.0446
2015-09-23,1646798.5566152125,1584451.7298,1540845.9946
2015-09-24,1654362.095918236,1591745.2198,1547729.1646
2015-09-25,1649590.3654447838,1587251.9298,1543807.2646
2015-09-28,1649152.6550520486,1587033.4398,1543440.0646
2015-09-29,1630647.5322717896,1569451.2898,1526711.9146
2015-09-30,1642455.1311781954,1580739.5098,1537477.9546
2015-10-08,1666912.4341120855,1603428.4398,1559343.6846
2015-10-09,1681410.0039973673,1616490.6527,1571460.1414
2015-10-12,1716119.1654912208,1648007.0327,1602021.6014
2015-10-13,1708968.7294097997,1641453.3827,1595660.1214
2015-10-14,1693486.1360665546,1627497.2527,1582132.0514
2015-10-15,1719642.5689261397,1651327.4527,1605296.2614
2015-10-16,1733297.4121897502,1663819.7327,1617433.0114
2015-10-19,1734279.2041422653,1664270.3727,1617932.0214
2015-10-20,1736958.9115126499,1666908.1727,1620523.4114
2015-10-21,1733900.4234966715,1664630.2127,1618224.2014
2015-10-22,1737429.8069620566,1667577.3727,1621257.6414
2015-10-23,1755128.2966005197,1683000.8927,1636241.8714
2015-10-26,1760860.5937408803,1687782.8127,1640904.5014
2015-10-27,1754848.7896603956,1682389.0127,1635620.2014
2015-10-28,1736785.920894252,1665922.5427,1619694.8214
2015-10-29,1740762.0815657869,1669549.1627,1623230.5214
2015-10-30,1745569.6081492512,1673852.8027,1627397.0314
2015-11-02,1733817.6678152438,1663183.3227,1617347.7014
2015-11-03,1728991.9382790786,1658526.6353,1612237.5302
2015-11-04,1789330.8511213593,1715498.9353,1667650.1302
2015-11-05,1821423.736613142,1745946.4353,1697387.8002
2015-11-06,1841130.2151472582,1764540.3553,1715503.4802
2015-11-09,1891656.1251632792,1812505.8553,1762293.1902
2015-11-10,1880929.2333080964,1802265.8553,1752391.2302
2015-11-11,1863504.292283148,1785811.6153,1736368.6502
2015-11-12,1848796.8573468493,1771793.3953,1722614.6902
2015-11-13,1826339.5462198595,1750728.6553,1702086.8302
2015-11-16,1830784.744568639,1755054.5753,1706149.1302
2015-11-17,1838558.6692566324,1762356.6753,1713312.8402
2015-11-18,1853130.589641423,1776208.7953,1726618.6702
2015-11-19,1854944.110449293,1777915.7953,1728238.9602
2015-11-20,1847152.3048837315,1770600.9953,1721157.5302
2015-11-23,1837595.4736333,1761559.8553,1712344.0702
2015-11-24,1825228.539796323,1749897.0553,1701051.5602
2015-11-25,1833021.1507453744,1757232.7753,1708178.3302
2015-11-26,1827323.2331588974,1751833.4153,1702919.2602
2015-11-27,1763727.876217884,1691717.5753,1644386.8702
2015-11-30,1781717.5520095709,1708569.0953,1660824.9702
2015-12-01,1791156.239013797,1717494.0953,1669397.7602
2015-12-02,1844153.072678705,1767408.7779,1717215.4032
2015-12-03,1850620.2493196079,1773690.4979,1723194.4232
2015-12-04,1821620.4441779132,1746306.4979,1696442.5032
2015-12-07,1826997.0955450037,1751198.4779,1701358.2932
2015-12-08,1795384.1341952356,1721350.5179,1672427.9532
2015-12-09,1804308.7262384784,1729684.0779,1680248.9732
2015-12-10,1793906.6874860504,1719871.7179,1670715.6132
2015-12-11,1782304.6374281095,1708977.9179,1660227.8132
2015-12-14,1808269.6512381895,1733413.4579,1684084.0032
2015-12-15,1801172.840784132,1726592.2579,1677404.8832
2015-12-16,1791328.863754308,1717367.6579,1668441.2832
2015-12-17,1814653.1351266988,1739322.0779,1689780.8932
2015-12-18,1834455.6536820424,1758007.5379,1708130.0832
2015-12-21,1922130.5954036245,1840274.1579,1788325.8932
2015-12-22,1911425.3846307995,1830247.1579,1778459.8932
2015-12-23,1907519.9356192444,1826714.3379,1774986.3432
2015-12-24,1890291.541891605,1810322.9379,1758978.4832
2015-12-25,1891709.1293271845,1811652.1179,1760273.9332
2015-12-28,1845642.5320332285,1768312.2579,1717997.9632
2015-12-29,1854160.3412834194,1776438.7779,1725936.4032
2015-12-30,1857083.6934874838,1779256.1179,1728666.0132
2015-12-31,1855474.166574713,1777869.9979,1727310.8932
2016-01-04,1747929.9178264723,1676609.7379,1628836.6032
2016-01-05,1751497.292543426,1679910.3695,1630844.7234
2016-01-06,1779444.6913064905,1706579.8095,1656766.6234
2016-01-07,1701537.5217699152,1633082.4295,1585347.1334
2016-01-08,1735613.8511956846,1665289.5295,1616617.8834
2016-01-11,1668865.3583450085,1602013.6295,1555104.8734
2016-01-12,1673232.9403225565,1606257.0695,1559092.2334
2016-01-13,1655028.904573499,1588882.9695,1542249.4034
2016-01-14,1669031.7639478513,1601858.4095,1554847.8434
2016-01-15,1627861.408473233,1562952.1895,1516950.9734
2016-01-18,1624770.7741687207,1559871.6695,1513935.4534
2016-01-19,1662620.3606109107,1595253.7895,1548372.4934
2016-01-20,1639050.614457559,1573276.6695,1527018.3734
2016-01-21,1615479.654171339,1551042.0295,1505370.2734
2016-01-22,1627115.9304310821,1562017.7895,1516095.4934
2016-01-25,1634492.386545012,1569007.1295,1522878.1034
