date,strategy,benchmark
2021-03-15,110597.63,167257.50514771944
2021-03-16,111701.75,168712.9465840906
2021-03-17,111988.39,169426.93440387832
2021-03-18,111159.03,170785.7755538532
2021-03-19,110116.53,166312.41468629937
2021-03-22,111360.67,167975.21973301747
2021-03-23,110739.43,166384.0004708612
2021-03-24,110696.15,163708.14961907276
2021-03-25,110459.79,163630.4787771001
2021-03-26,110887.97,167338.74332138378
2021-03-29,110849.25,167633.94167964061
2021-03-30,109869.05,169223.3573467236
2021-03-31,111148.01,167683.21337267096
2021-04-01,111266.07,169756.38778237387
2021-04-02,111331.19,171443.0680434308
2021-04-06,111529.19,170738.40045895678
2021-04-07,112049.49,169522.75080733298
2021-04-08,111393.73,169803.94556185402
2021-04-09,110880.43,167250.6395289049
2021-04-12,109788.83,164341.25466975008
2021-04-13,109998.11,164072.1403485276
2021-04-14,111217.29,165433.4427580775
2021-04-15,109142.75,164382.04979809036
2021-04-16,110250.17,164953.58682247598
2021-04-19,110391.75,168967.18041557484
2021-04-20,110143.15,168845.9077457466
2021-04-21,109540.09,169356.74366522933
2021-04-22,109178.49,169041.15106434026
2021-04-23,108081.47,170576.03040084054
2021-04-26,107892.97,168642.3572608951
2021-04-27,107116.09,169083.53388779104
2021-04-28,108016.85,170037.56592920556
2021-04-29,107937.57,171529.83657767868
2021-04-30,107064.93,170178.62832177037
2021-05-06,108278.51,168107.16450407976
2021-05-07,108161.31,165945.78333422352
2021-05-10,108163.73,165825.1882581244
2021-05-11,110088.79,166842.824428556
2021-05-12,110416.09,167556.57641915366
2021-05-13,109815.43,165843.5165041903
2021-05-14,111839.37,169750.18647113704
2021-05-17,110230.15,172221.25122597968
2021-05-18,110710.97,172308.14265712939
2021-05-19,111006.45,171798.9741496664
2021-05-20,111727.19,172268.63960702758
2021-05-21,111038.51,170532.6810098645
2021-05-24,112498.11,171244.79216074548
2021-05-25,114273.51,176655.26183417457
2021-05-26,113506.91,176725.50239589182
2021-05-27,113496.97,177311.42832240826
2021-05-28,113141.91,176741.97390227835
2021-05-31,112798.37,177090.1042883181
2021-06-01,112557.89,177425.91841186924
2021-06-02,112124.13,175708.47738843167
2021-06-03,112385.55,174556.29900430935
2021-06-04,112778.19,175452.83854642074
2021-06-07,112974.65,175298.3837130915
2021-06-08,113486.07,173786.731891042
2021-06-09,114777.41,173930.6474846526
2021-06-10,116054.77,175093.74376381273
2021-06-11,117388.75,173540.4896797162
2021-06-15,117686.05,171609.2379408911
2021-06-16,119491.51,168750.4301391566
2021-06-17,119145.33,169461.28907025384
2021-06-18,119959.35,169480.33144696566
2021-06-21,120307.93,169079.07970548337
2021-06-22,120680.87,170134.4286170951
2021-06-23,119566.99,170972.63531081768
2021-06-24,119481.89,171257.62326160682
2021-06-25,117979.21,174047.53572446873
2021-06-28,117512.71,174439.21147222002
2021-06-29,115906.87,172405.90216024866
2021-06-30,117541.75,173518.50109889772
2021-07-01,115593.47,173705.27781741493
2021-07-02,115532.09,168771.23293094905
2021-07-05,116213.41,168926.52147028816
2021-07-06,118173.35,168837.2352103212
2021-07-07,118019.05,170743.31965656905
2021-07-08,117809.21,169008.3708069239
2021-07-09,118403.25,168383.2407687156
2021-07-12,119289.57,170484.86747196704
2021-07-13,119221.45,170796.76984426254
2021-07-14,118537.27,168836.59083197097
2021-07-15,117673.17,171107.78204440404
2021-07-16,119027.75,169224.80553724294
2021-07-19,118613.73,169846.6572175558
2021-07-20,117671.43,169697.1747264449
2021-07-21,119129.53,170861.33057619128
2021-07-22,120549.01,171117.38461043817
2021-07-23,119804.87,169040.64286904354
2021-07-26,118891.41,163595.672381572
2021-07-27,117388.19,157816.6614717815
2021-07-28,113918.11,158121.23320995824
2021-07-29,115714.29,161103.70851033818
2021-07-30,116298.81,159804.81779770358
2021-08-02,117254.23,163875.91053318136
2021-08-03,118182.63,163899.9020013463
2021-08-04,118028.81,165374.31938367148
2021-08-05,116581.65,164371.95896598676
2021-08-06,117023.75,163471.636192221
2021-08-09,117363.12,165597.354009774
2021-08-10,119415.45,167510.0715671841
2021-08-11,120141.11,166586.43824052042
2021-08-12,120756.53,165191.73444596896
