date,strategy,benchmark
2024-01-31,71674.7622,106799.12826902456
2024-02-01,71338.9922,106877.48666934003
2024-02-02,70563.2622,105612.53543084483
2024-02-05,67219.8022,106303.22266234833
2024-02-06,69268.2809,109999.11115646137
2024-02-07,70176.3809,111059.94724866406
2024-02-08,71897.1609,111767.41488957766
2024-02-19,73490.6909,113058.76571120655
2024-02-20,73617.4309,113292.81455694558
2024-02-21,74114.1209,114821.28996839776
2024-02-22,75104.7109,115811.22119130562
2024-02-23,76044.2009,115913.08943679226
2024-02-26,76233.7109,114704.61098546861
2024-02-27,78153.0509,116080.68759554424
2024-02-28,75286.3309,114601.68649093359
2024-02-29,77069.8209,116788.01573186654
2024-03-01,78585.3309,117509.49361959164
2024-03-04,78773.1709,117611.29211278261
2024-03-05,78140.3709,118429.90837604186
2024-03-06,77911.5809,117949.40806209011
2024-03-07,77028.1409,117240.97053211324
2024-03-08,77387.8809,117745.5254234498
2024-03-11,78295.8409,119218.74705213535
2024-03-12,78318.2309,119492.12290646811
2024-03-13,78811.8109,118657.3241106186
2024-03-14,78540.8009,118320.58327799675
2024-03-15,79856.9109,118578.67009343111
2024-03-18,81142.0009,119692.54782416705
2024-03-19,81357.6209,118832.34590655022
2024-03-20,82835.7509,119089.88134669518
2024-03-21,82704.0909,118947.26779593663
2024-03-22,81810.6009,117748.5945244583
2024-03-25,80299.4409,117109.56717172665
2024-03-26,79320.5909,117706.88929473674
2024-03-27,77233.8909,116346.38405427997
2024-03-28,78803.6809,116950.17985463377
2024-03-29,79096.2909,117498.88130603953
2024-04-01,79697.5509,119430.76413706332
2024-04-02,78708.3609,118933.50666446667
2024-04-03,78060.9509,118505.93173522208
2024-04-08,76759.6709,117463.12162913747
2024-04-09,77026.8709,117366.11279358096
2024-04-10,75562.8609,116410.22401248704
2024-04-11,76328.2409,116394.81539822467
2024-04-12,75440.4309,115451.30598883927
2024-04-15,74845.9009,117883.90069186324
2024-04-16,72377.7909,116623.00172959139
2024-04-17,75036.9109,118426.21150437252
2024-04-18,74670.9709,118572.31931298923
2024-04-19,74053.4609,117637.64187284799
2024-04-22,73174.1509,117280.33075608584
2024-04-23,73230.8109,116460.58849148257
2024-04-24,74184.1209,116972.00568009571
2024-04-25,73809.0309,117259.63093196794
2024-04-26,75491.4809,119052.83955616834
2024-04-29,76969.1109,120369.62339340555
2024-04-30,76193.4009,119721.32230689064
2024-05-06,76530.8409,121497.76048629459
2024-05-07,76770.8909,121535.32375826983
2024-05-08,75274.1909,120579.24232797841
2024-05-09,75666.6109,121719.78204334121
2024-05-10,75480.0009,121776.7829550369
2024-05-13,75153.9709,121724.09007798193
2024-05-14,75398.1309,121470.14854183176
2024-05-15,74662.6409,120440.82055803447
2024-05-16,74802.9709,120915.9100867667
