date,strategy_nav,benchmark_nav
2015-04-28,1653983.285346984,1578424.7445137147
2015-04-29,1672283.9755993679,1589231.3791516002
2015-04-30,1673742.6283759007,1581096.0287573321
2015-05-04,1711143.0565730378,1593696.834370058
2015-05-05,1656540.44209007,1530150.560570247
2015-05-06,1644490.6218784424,1515667.3733503364
2015-05-07,1630015.152561279,1487959.9144257004
2015-05-08,1647339.1842284445,1517357.3559179185
2015-05-11,1677257.6563767071,1561338.844334198
2015-05-12,1678632.2891475179,1580275.50344138
2015-05-13,1676229.8955471152,1570627.2574848386
2015-05-14,1666807.8295876447,1564749.4335379489
2015-05-15,1638948.7801549307,1537018.673691562
2015-05-18,1623548.3366321654,1522928.2734383142
2015-05-19,1659687.7864796312,1574883.3372778466
2015-05-20,1664197.5264551875,1582771.3650312417
2015-05-21,1681643.027929516,1611417.1853618284
2015-05-22,1718543.5469958521,1648152.4199838026
2015-05-25,1754486.2315788264,1697470.4852217233
2015-05-26,1785937.5519823397,1730565.450125542
2015-05-27,1805282.3838127295,1724745.5456127196
2015-05-28,1719227.7932475507,1609097.4121663433
2015-05-29,1734462.7618797421,1611368.253426151
2015-06-01,1806571.3053259144,1689709.2810567168
2015-06-02,1812827.3647765242,1718233.270853576
2015-06-03,1808097.9046773138,1712148.4015734117
2015-06-04,1836433.7565836373,1724739.5539471265
2015-06-05,1833903.3942507475,1741095.46953521
2015-06-08,1895771.8515985599,1782104.892095096
2015-06-09,1884325.8865223315,1770024.8953705397
2015-06-10,1894364.2468337412,1767245.7611462458
2015-06-11,1892721.606228767,1766406.262222582
2015-06-12,1914596.429843219,1775901.4211232178
2015-06-15,1895064.8449225489,1737971.3152338432
2015-06-16,1856520.9707451276,1685928.6066414954
2015-06-17,1872156.3704594844,1710564.1719035492
2015-06-18,1813505.1662993846,1641233.410991977
2015-06-19,1742994.336661415,1543536.8402552053
2015-06-23,1806651.6438926205,1593147.4652092278
2015-06-24,1836204.675270739,1624449.0913139824
2015-06-25,1791536.2452996587,1566659.4100938928
2015-06-26,1706215.7081757262,1443390.4771795766
2015-06-29,1723417.3239711877,1395242.084926534
2015-06-30,1821110.2287899272,1488928.101011493
2015-07-01,1762222.676992957,1415704.4218159206
2015-07-02,1783395.7710404082,1367429.9382891732
2015-07-03,1749594.0348300517,1293506.3659782577
2015-07-06,1828411.2227684506,1330994.2536598258
2015-07-07,1877450.2792246097,1307515.4127275627
2015-07-08,1795827.2860890704,1219316.430844695
2015-07-09,1869225.5762244621,1297404.0775947324
2015-07-10,1897558.8379852858,1366950.6050417204
2015-07-13,1864881.89265694,1401987.0360328783
2015-07-14,1827757.0880913222,1368812.2488285464
2015-07-15,1852295.3706442,1320416.1344902574
2015-07-16,1845809.0917051053,1330600.9673876972
2015-07-17,1857743.992005515,1381909.6303708209
2015-07-20,1853843.0321988668,1384944.20927157
2015-07-21,1848345.1195278813,1386739.6118665603
2015-07-22,1833941.1169044573,1383795.2741070504
2015-07-23,1848928.13508714,1414966.7812073408
2015-07-24,1834190.496270371,1390159.188568701
2015-07-27,1737379.943797157,1271142.307716633
2015-07-28,1748656.6931957665,1268599.5779870201
2015-07-29,1753813.8528899234,1308306.5123080465
2015-07-30,1736087.1110830798,1270037.3114331297
2015-07-31,1735059.3478183826,1270465.8819581962
2015-08-03,1753292.0437440476,1274638.7774605525
2015-08-04,1758775.3488283511,1314223.7148126955
2015-08-05,1740405.3251618685,1287176.1379920533
2015-08-06,1737265.6538345313,1275509.632767487
2015-08-07,1743873.5804229004,1300505.9295852804
2015-08-10,1764915.482525073,1359563.713541131
2015-08-11,1751865.4027170886,1353673.4402446197
2015-08-12,1738437.3560813712,1336849.1761293374
2015-08-13,1739121.0183924322,1356600.635183127
2015-08-14,1735733.8488794984,1355960.525575591
2015-08-17,1723688.7626547904,1357402.5530487092
2015-08-18,1694489.312350937,1273366.1476885653
2015-08-19,1696864.2749989738,1293579.1980022455
2015-08-20,1683110.533603396,1252076.395067794
2015-08-21,1665068.2491281603,1194849.8971264304
2015-08-24,1585720.7689804868,1090328.0869643658
2015-08-25,1541306.5876663488,1012899.922873949
2015-08-26,1578624.418065734,1007163.0362166228
2015-08-27,1634423.9739806463,1067061.550716287
2015-08-28,1635634.276729999,1112547.8792333198
2015-08-31,1659482.47531595,1120619.851120425
2015-09-01,1692377.3151279956,1119137.513052677
2015-09-02,1732098.785575841,1120385.4771346392
2015-09-07,1674484.2585464711,1081989.9519768003
2015-09-08,1694854.2548637036,1109797.3718557488
2015-09-09,1703139.916944642,1131527.844767928
2015-09-10,1702019.178063682,1117632.3733686444
2015-09-11,1690044.7706305096,1114179.4430613685
2015-09-14,1685528.8755339028,1092191.3285286832
2015-09-15,1657625.3862386378,1049284.4120495059
2015-09-16,1689549.5497207218,1101550.5431944167
2015-09-17,1661033.469103767,1077500.7298181562
2015-09-18,1655575.4489355255,1082252.3203557187
2015-09-21,1660456.462984718,1101217.1070041575
2015-09-22,1669219.8721107126,1111463.953640486
2015-09-23,1646798.5566152125,1086164.9778491454
2015-09-24,1654362.095918236,1093478.6711684049
2015-09-25,1649590.3654447838,1075820.6667858344
2015-09-28,1649152.6550520486,1079415.999012041
2015-09-29,1630647.5322717896,1058146.2518969448
2015-09-30,1642455.1311781954,1066166.1295804207
2015-10-08,1666912.4341120855,1097300.987659499
2015-10-09,1681410.0039973673,1111825.417510909
2015-10-12,1716119.1654912208,1147634.773363585
2015-10-13,1708968.7294097997,1146752.567179054
2015-10-14,1693486.1360665546,1133793.4266768259
2015-10-15,1719642.5689261397,1160657.1925118826
2015-10-16,1733297.4121897502,1176385.4145550209
2015-10-19,1734279.2041422653,1176424.2938073142
2015-10-20,1736958.9115126499,1190911.009452518
2015-10-21,1733900.4234966715,1156143.2713761823
2015-10-22,1737429.8069620566,1173212.6944753183
2015-10-23,1755128.2966005197,1188760.1346526982
2015-10-26,1760860.5937408803,1194758.4576520727
2015-10-27,1754848.7896603956,1195962.882297391
2015-10-28,1736785.920894252,1173341.1824152605
2015-10-29,1740762.0815657869,1176132.832563238
2015-10-30,1745569.6081492512,1176389.9083042156
2015-11-02,1733817.6678152438,1157044.6508906113
2015-11-03,1728991.9382790786,1153559.6318853807
2015-11-04,1789330.8511213593,1207832.471698534
2015-11-05,1821423.736613142,1233607.2855990652
2015-11-06,1841130.2151472582,1262701.5488122688
2015-11-09,1891656.1251632792,1278340.0623066647
2015-11-10,1880929.2333080964,1275971.0908792536
2015-11-11,1863504.292283148,1276106.83539197
2015-11-12,1848796.8573468493,1263350.7124922567
2015-11-13,1826339.5462198595,1247012.8051879837
2015-11-16,1830784.744568639,1252965.8578250988
2015-11-17,1838558.6692566324,1251055.4152507195
2015-11-18,1853130.589641423,1236806.1359981599
2015-11-19,1854944.110449293,1256575.170604356
2015-11-20,1847152.3048837315,1256380.1418892988
2015-11-23,1837595.4736333,1249373.8210149682
2015-11-24,1825228.539796323,1249558.0980189892
2015-11-25,1833021.1507453744,1258784.663865896
2015-11-26,1827323.2331588974,1251402.1662534082
2015-11-27,1763727.876217884,1184017.165456184
2015-11-30,1781717.5520095709,1187152.7372092088
2015-12-01,1791156.239013797,1195568.9635716719
2015-12-02,1844153.072678705,1238928.1509420397
2015-12-03,1850620.2493196079,1248030.156718671
2015-12-04,1821620.4441779132,1224161.258356293
2015-12-07,1826997.0955450037,1227494.9878052962
2015-12-08,1795384.1341952356,1205995.859759075
2015-12-09,1804308.7262384784,1210295.8784330997
2015-12-10,1793906.6874860504,1206017.163458962
2015-12-11,1782304.6374281095,1201015.6206050718
2015-12-14,1808269.6512381895,1235388.9073631912
2015-12-15,1801172.840784132,1229752.247956426
2015-12-16,1791328.863754308,1226773.4914067867
2015-12-17,1814653.1351266988,1250223.6389182648
2015-12-18,1834455.6536820424,1254226.304543713
2015-12-21,1922130.5954036245,1286864.8376774574
2015-12-22,1911425.3846307995,1290449.151896379
2015-12-23,1907519.9356192444,1287003.5780229704
2015-12-24,1890291.541891605,1274694.3002283825
2015-12-25,1891709.1293271845,1277623.1595184433
2015-12-28,1845642.5320332285,1240817.8889830913
2015-12-29,1854160.3412834194,1252216.3337464253
2015-12-30,1857083.6934874838,1253315.0387810557
2015-12-31,1855474.166574713,1241940.6938282182
2016-01-04,1747929.9178264723,1154749.1439407784
2016-01-05,1751497.292543426,1157982.479704065
2016-01-06,1779444.6913064905,1178297.0554625182
2016-01-07,1701537.5217699152,1096602.592460554
2016-01-08,1735613.8511956846,1118964.5869262523
2016-01-11,1668865.3583450085,1062671.7902064894
2016-01-12,1673232.9403225565,1070414.353634095
2016-01-13,1655028.904573499,1050498.3234986803
2016-01-14,1669031.7639478513,1072365.4729604453
2016-01-15,1627861.408473233,1038132.6574734546
2016-01-18,1624770.7741687207,1042126.7017578548
2016-01-19,1662620.3606109107,1072882.6535622284
2016-01-20,1639050.614457559,1056656.224525019
2016-01-21,1615479.654171339,1025688.4007678652
2016-01-22,1627115.9304310821,1036379.2631116784
2016-01-25,1634492.386545012,1041513.2550622086
2016-01-26,1570614.7027190668,978807.9781024596
2016-01-27,1575362.6645298372,975427.147504488
2016-01-28,1556249.2781125628,949930.7130448214
2016-01-29,1581746.137314655,980665.9603158674
2016-02-01,1560652.7211048107,965672.6493447615
2016-02-02,1573367.437235354,985740.068897497
2016-02-03,1563980.2759996797,981514.2470157347
2016-02-04,1577727.432297994,993537.922083715
2016-02-05,1579161.6315592863,986557.4985195594
2016-02-15,1567944.2253135317,980871.141575402
2016-02-16,1595062.737516289,1010938.884012339
2016-02-17,1598580.3215243751,1019688.2469817818
2016-02-18,1595674.8743607267,1016485.5685741134
2016-02-19,1588820.572132818,1015782.0471723833
2016-02-22,1614334.709756244,1038178.3938541489
2016-02-23,1603175.1392836554,1028357.2883452452
2016-02-24,1616607.8525199785,1035075.3435304825
2016-02-25,1568599.2483426684,971565.2527334479
2016-02-26,1585144.6941839193,981311.8618668101
2016-02-29,1572084.1772002834,957823.2012603802
2016-03-01,1586962.1695309815,975540.9225766958
2016-03-02,1626277.0430344108,1015698.0639929858
2016-03-03,1634751.2754654682,1018057.8481998208
2016-03-04,1679811.087410593,1029863.9592327075
2016-03-07,1675181.3608170757,1033508.9557092751
2016-03-08,1678194.799863009,1034451.9772995764
2016-03-09,1677065.897491495,1022546.6376270609
2016-03-10,1650060.6793442352,1002986.745437097
2016-03-11,1652681.458687946,1004697.266102851
2016-03-14,1655976.78034469,1020477.3160533698
2016-03-15,1667161.8419679692,1023502.8408816669
2016-03-16,1693099.113078643,1028580.1783053108
2016-03-17,1688833.954329744,1039954.7229803345
2016-03-18,1689075.0716641976,1055852.3094375725
2016-03-21,1700324.312288852,1081641.1704652163
2016-03-22,1691560.9513480898,1073769.819514389
2016-03-23,1689340.5448685908,1077199.0827425718
2016-03-24,1674665.4098007893,1059143.6312089884
2016-03-25,1683782.466335381,1064458.3051641835
2016-03-28,1674646.893718473,1055108.4441541815
2016-03-29,1665818.5383069722,1043684.8343953562
2016-03-30,1698828.397053843,1070602.5585077824
2016-03-31,1697695.6851541153,1071205.9192330136
2016-04-01,1707129.4876897004,1072473.123218936
2016-04-05,1707977.602664075,1086650.4026232844
2016-04-06,1702702.0230245602,1084334.2244271552
2016-04-07,1685106.580082143,1068277.4261002946
2016-04-08,1675817.218582582,1060433.5369501025
2016-04-11,1691786.7954461114,1075202.9593502106
2016-04-12,1682972.8947400474,1071326.3517114362
2016-04-13,1700962.973605365,1085617.605910179
2016-04-14,1704062.6612031627,1090427.2490299328
2016-04-15,1704273.8250385658,1089219.9949869732
2016-04-18,1685185.0494360607,1074656.1865778037
2016-04-19,1685774.3182095303,1077934.892564443
2016-04-20,1668825.0013958078,1058869.2462118526
2016-04-21,1655141.7042544219,1052071.0025687602
2016-04-22,1660152.2007376864,1056830.3489845626
2016-04-25,1656771.021619859,1052546.9405390436
2016-04-26,1663004.4369343906,1058248.1434990596
2016-04-27,1663615.7951043963,1053839.309520457
2016-04-28,1667287.3403403852,1052063.5462737998
2016-04-29,1668912.5636129477,1050786.7223358976
2016-05-03,1695893.8059033009,1069691.9584857463
2016-05-04,1698383.028901876,1068334.4134974917
2016-05-05,1696013.4371578959,1069818.5157778864
2016-05-06,1668996.15790323,1042002.0418264861
2016-05-09,1648108.5261840695,1020452.3507800652
2016-05-10,1647338.1686763451,1021616.3982566918
2016-05-11,1661051.685737592,1026175.4566065271
2016-05-12,1663831.2557445732,1028614.929965751
2016-05-13,1660215.4185694617,1023554.6022149858
2016-05-16,1661976.921447129,1030336.3022036349
2016-05-17,1653067.2725754196,1027246.0673869315
2016-05-18,1658139.9492375175,1021258.0300801586
2016-05-19,1652003.580261371,1019415.3931880754
2016-05-20,1655952.2014748917,1024647.482019178
2016-05-23,1656238.4250911018,1027644.712871063
2016-05-24,1648252.198028281,1019766.704514021
2016-05-25,1653551.0133992012,1018325.4759296485
2016-05-26,1654420.0054382007,1019984.9010027053
2016-05-27,1656634.9434748872,1019415.0936047959
2016-05-30,1667332.6381304674,1020816.5441870359
2016-05-31,1703356.1184936464,1055052.3555068234
2016-06-01,1693826.2143885281,1052052.2619702662
2016-06-02,1691464.8180399314,1054233.461255394
2016-06-03,1701744.268941958,1061631.7702076412
2016-06-06,1697926.1768232551,1058124.2491694053
2016-06-07,1697928.4112344934,1057546.8190413802
2016-06-08,1699113.6779019022,1053197.1361169945
2016-06-13,1675845.851093524,1020693.9813386246
2016-06-14,1680297.3645112454,1023903.550161725
2016-06-15,1683229.8291480956,1037346.4510865386
2016-06-16,1677873.3140216707,1030125.3622877244
2016-06-17,1681923.6540913386,1035345.567648734
2016-06-20,1684965.8390053858,1036116.8947327601
2016-06-21,1684841.6093995261,1034000.8714544735
2016-06-22,1692200.294266575,1043202.6051762
2016-06-23,1688172.1475505363,1037662.2118632983
2016-06-24,1672083.056439977,1024293.6741659021
2016-06-27,1680906.6221466027,1038736.550791183
2016-06-28,1684195.6704543373,1044014.8753084459
2016-06-29,1691514.6364209594,1049004.1019608392
2016-06-30,1694982.7833494027,1049846.6632913616
2016-07-01,1703418.1854071124,1049939.6339691489
2016-07-04,1725810.9233273007,1066748.2198927957
2016-07-05,1729373.4693567446,1067642.4759825752
2016-07-06,1728137.0412402975,1070778.3806059107
2016-07-07,1730916.5136920884,1068498.45198662
2016-07-08,1720244.189141123,1062615.3686888206
2016-07-11,1722605.7081079832,1066293.385900213
2016-07-12,1759940.5735748315,1089545.2092805575
2016-07-13,1773736.7850531854,1092769.324536237
2016-07-14,1765042.2508594883,1090737.35101141
2016-07-15,1771529.5370632033,1090575.5094663326
2016-07-18,1779482.7726470283,1085830.3433257672
2016-07-19,1770021.6243671644,1081240.6941943758
2016-07-20,1763770.6486701374,1077702.6156616148
2016-07-21,1769873.8566129399,1082668.241808977
2016-07-22,1757575.6734047688,1073560.7103851875
2016-07-25,1760169.3223003338,1075465.6938864707
2016-07-26,1779422.7572267342,1088348.840096759
2016-07-27,1783285.5301268627,1071257.547418208
2016-07-28,1791958.1877442058,1072220.7076623086
2016-07-29,1784664.1372613467,1066493.307808838
2016-08-01,1788702.7817053115,1057465.4322504064
2016-08-02,1785276.3233423452,1061541.029760936
2016-08-03,1779234.3207727198,1063023.7672730568
2016-08-04,1776598.8191455689,1065613.9975960106
2016-08-05,1781244.2900165254,1066885.9949144074
2016-08-08,1788325.494599226,1076563.6000323552
2016-08-09,1797376.8565554684,1084152.3773764027
2016-08-10,1797029.390331066,1079611.8931899064
2016-08-11,1808482.361784642,1076289.6810536545
2016-08-12,1843224.44536764,1096552.5953398824
2016-08-15,1883395.1638904572,1129570.0680353628
2016-08-16,1862678.7614376796,1124517.4961628376
2016-08-17,1861057.5736064038,1122787.4027228127
2016-08-18,1856007.2370864877,1119937.2006871775
2016-08-19,1856947.6598753696,1120115.1531552945
2016-08-22,1854020.6594280372,1110719.955208971
2016-08-23,1863266.5776308149,1112395.923936471
2016-08-24,1859862.6492597586,1108412.5647890454
2016-08-25,1853394.013870578,1101458.5711275619
2016-08-26,1852657.0681973342,1100832.142489797
2016-08-29,1850424.5427703145,1101062.155874512
2016-08-30,1862112.1736008036,1102462.208401447
2016-08-31,1867492.7593817823,1107723.7562550493
2016-09-01,1861401.7232270918,1098996.8620315809
2016-09-02,1863884.7654788932,1103170.223552372
2016-09-05,1863534.9355784464,1105023.0129889324
2016-09-06,1886092.3559356476,1112660.9219908442
2016-09-07,1886166.2654194916,1112058.8594598249
2016-09-08,1889909.684548242,1111641.7063864167
2016-09-09,1878229.117678467,1104478.3372994831
2016-09-12,1857435.899916181,1086024.107133644
2016-09-13,1860079.6252330928,1085268.0587968803
2016-09-14,1850169.546755516,1078077.028187125
2016-09-19,1863719.5862516344,1086197.166408193
2016-09-20,1858859.9846340732,1084292.8819345625
2016-09-21,1858605.0796127727,1087366.2402265116
2016-09-22,1865163.9792398352,1095516.5032107006
2016-09-23,1862198.2777852933,1090372.1257064755
2016-09-26,1836918.0743285785,1071936.8691483482
2016-09-27,1845285.5211756476,1078750.9907052624
2016-09-28,1838748.1649797852,1075467.4913861486
2016-09-29,1842021.5215284207,1079960.2419700865
2016-09-30,1845191.6748604246,1082921.9222727853
2016-10-10,1865582.1288094972,1096431.1642505275
2016-10-11,1869684.5542058907,1100654.7559012081
2016-10-12,1864328.9218567156,1098475.3208287272
2016-10-13,1864456.3668098464,1099352.6338196902
2016-10-14,1871375.060548302,1100418.6842768379
2016-10-17,1856793.6068061253,1091108.5014078752
2016-10-18,1878733.0601296073,1105572.9480292914
2016-10-19,1876761.8242983287,1103878.0722681417
2016-10-20,1874172.1600976642,1104664.877821617
2016-10-21,1887172.4882574894,1107705.847832332
2016-10-24,1907144.5992497494,1120966.6686971758
2016-10-25,1899925.6464764467,1120925.6923619246
2016-10-26,1889592.796173854,1116713.4183018089
2016-10-27,1886253.5607857793,1113682.534261509
2016-10-28,1882056.9660518246,1111828.8460751097
2016-10-31,1874277.7050863754,1110547.827971292
2016-11-01,1881677.5826107836,1118128.5165667892
2016-11-02,1867997.097465771,1109574.0491642794
2016-11-03,1876257.049218413,1120136.889586585
2016-11-04,1871880.9242347921,1116505.2412094777
2016-11-07,1871511.9724803139,1117309.6888894215
2016-11-08,1880253.6571669842,1122144.9963101326
2016-11-09,1865350.2618226712,1116132.3598873967
2016-11-10,1882247.9918083705,1128634.036721587
2016-11-11,1888626.39422958,1137491.4493938931
2016-11-14,1892622.7624794813,1141827.7842188184
2016-11-15,1891754.1978672815,1141701.7928062067
2016-11-16,1895459.1597826285,1141609.3880079477
2016-11-17,1894939.8992192105,1143920.4732883226
2016-11-18,1888465.2851765584,1137569.4409076974
2016-11-21,1904837.4988854637,1145443.554682104
2016-11-22,1917116.98678478,1154515.30254749
2016-11-23,1927303.3567053566,1156634.0886493556
2016-11-24,1926248.7568159488,1161298.0344341025
2016-11-25,1953995.0324733243,1172135.6925849477
2016-11-28,1959410.7436772226,1176723.4110685373
2016-11-29,1974146.7223498796,1186363.2354062165
2016-11-30,1957129.4385086163,1177695.492236965
2016-12-01,1966312.5480071316,1186694.6410875807
2016-12-02,1951929.4382207065,1174684.2475449983
2016-12-05,1953270.060225348,1154862.6860037688
2016-12-06,1947841.9823418362,1151449.433837532
2016-12-07,1949096.06008929,1156973.0837738041
2016-12-08,1943044.189968944,1155107.4455432496
2016-12-09,1955118.1540029498,1162949.137749391
2016-12-12,1914930.9540438107,1134814.6062160868
2016-12-13,1905284.1997939849,1133435.2249354483
2016-12-14,1897469.6743980474,1124750.5719544115
2016-12-15,1877013.7856177115,1111931.2369826904
2016-12-16,1880275.6586420794,1113794.2122507591
2016-12-19,1875905.2262619208,1108119.5057674774
2016-12-20,1861972.7298628476,1101489.195196149
2016-12-21,1875062.7570141293,1111299.515706985
2016-12-22,1870494.549540233,1110346.1751370511
2016-12-23,1858321.9186788355,1101001.540190928
2016-12-26,1861827.4916306266,1105928.5200952142
2016-12-27,1855560.4576069228,1103926.1720280424
2016-12-28,1850892.9264014221,1099100.717568529
2016-12-29,1849002.5553054654,1097727.993694105
2016-12-30,1856299.3237187993,1101827.624441069
2017-01-03,1865702.6918006078,1112528.2065979557
2017-01-04,1871476.0826074386,1121210.9622182213
2017-01-05,1869685.480516796,1121037.0374808642
2017-01-06,1859928.5926514135,1114338.7880791153
2017-01-09,1867049.7874459557,1119742.904286804
2017-01-10,1866760.456400602,1117868.91101145
2017-01-11,1852952.2726484505,1109954.5199294447
2017-01-12,1846537.0377015243,1104338.5650560071
2017-01-13,1854387.3307044874,1105100.2056139912
2017-01-16,1872190.4922217962,1104944.8550399728
2017-01-17,1867597.9578158394,1107245.2551833733
2017-01-18,1868713.3656400791,1111575.5650556742
2017-01-19,1864975.719286904,1108221.4972306853
2017-01-20,1875499.471410389,1116742.9771854018
2017-01-23,1879291.635820918,1119802.6212205489
2017-01-24,1880174.8885588152,1119925.8165225505
2017-01-25,1886569.7119783484,1123738.2800524472
2017-01-26,1891675.4280737867,1127751.4976667454
2017-02-03,1884645.9548616607,1119939.5973534149
2017-02-06,1885757.5665138958,1122839.829796753
2017-02-07,1881153.3282019056,1120336.578485993
2017-02-08,1889509.9978022953,1126196.0612787614
2017-02-09,1893074.231152615,1130524.906521695
2017-02-10,1899194.9964043067,1136248.41179253
2017-02-13,1909499.317529989,1143833.9270075327
2017-02-14,1906800.2422022924,1143677.2116652406
2017-02-15,1916370.9283469014,1138986.7028296974
2017-02-16,1923391.5985690388,1145384.4702019494
2017-02-17,1908622.3942444068,1138896.4284014269
2017-02-20,1930627.6282298672,1155523.5334316634
2017-02-21,1935822.2965857924,1159328.3742314442
2017-02-22,1935760.1908175151,1161636.3971049604
2017-02-23,1930355.2679162524,1156166.306001685
2017-02-24,1929096.2753797316,1156342.0948127822
2017-02-27,1918925.1959148268,1147145.2542846235
2017-02-28,1921180.7219669493,1149338.0374565646
2017-03-01,1924321.1127256304,1151211.198556142
2017-03-02,1914083.7012125198,1143441.572772274
2017-03-03,1908312.6663472748,1141033.7553796005
2017-03-06,1913732.3190676963,1147232.2000097865
2017-03-07,1915351.3292918578,1149719.5734067245
2017-03-08,1915979.573391318,1147980.2594590925
2017-03-09,1901878.49777057,1140727.8475640386
2017-03-10,1897076.016375111,1141043.3420445493
2017-03-13,1907063.6884954267,1151098.1557986175
2017-03-14,1905945.3144489187,1150630.6061601648
2017-03-15,1910577.491181363,1152944.121393808
2017-03-16,1917328.6223357078,1158890.1837543978
2017-03-17,1899661.734797857,1147006.214355831
2017-03-20,1895704.6150365188,1148273.6180639397
2017-03-21,1894098.3368929995,1153843.9364177762
2017-03-22,1879652.5352861986,1148419.2821119158
2017-03-23,1884532.508315556,1152389.7591783162
2017-03-24,1893225.9384317494,1161584.1364661756
2017-03-27,1890754.0537289898,1157735.7562297513
2017-03-28,1880902.0967525602,1154996.4998686828
2017-03-29,1872979.2322904188,1153459.970514348
2017-03-30,1869170.9993999803,1143994.7033676156
2017-03-31,1876737.3639360287,1150414.9394858421
2017-04-05,1905155.643982909,1166342.0182526107
2017-04-06,1912232.2114697243,1169721.8835266812
2017-04-07,1914110.6950824175,1170859.1349432939
2017-04-10,1902296.30695244,1166756.7746597817
2017-04-11,1898961.8535915895,1170814.064303221
2017-04-12,1901297.701086776,1168187.9505607702
2017-04-13,1906136.5159420094,1169894.743079044
2017-04-14,1894899.7510938023,1160553.8362804006
2017-04-17,1889236.9426685895,1158369.2750051348
2017-04-18,1869227.0047953597,1152644.3051049325
2017-04-19,1853552.3916878856,1147029.848147893
2017-04-20,1849036.636203249,1152246.591657671
2017-04-21,1862906.8798363858,1153990.2994934048
2017-04-24,1857119.7885931511,1142164.149667812
2017-04-25,1856349.772102635,1145398.1844587512
2017-04-26,1847577.18911805,1146799.2023095875
2017-04-27,1847814.9288314811,1147310.8239771812
2017-04-28,1851878.6934453652,1144991.6499482556
2017-05-02,1843615.1529783409,1140605.617585938
2017-05-03,1834227.4910947173,1136129.0444991018
2017-05-04,1829689.2662684491,1133219.1588167527
2017-05-05,1824516.7954819268,1125950.5361375662
2017-05-08,1830290.5901196771,1118048.9605625244
2017-05-09,1824567.0566082462,1115958.5017241018
2017-05-10,1817392.463279202,1111021.4691364313
2017-05-11,1818758.7131045936,1117327.7637472942
2017-05-12,1830622.7454987413,1126892.0598114692
2017-05-15,1835452.2411178271,1131490.6631542193
2017-05-16,1835453.0541923563,1141295.4913049282
2017-05-17,1829545.0005161483,1135076.3088543836
2017-05-18,1820218.207602785,1131130.830348319
2017-05-19,1818663.4022614774,1133040.3408858278
2017-05-22,1810649.3575689066,1135500.0860469753
2017-05-23,1820085.756057329,1139812.5207835902
2017-05-24,1821579.9995873158,1139803.4999981695
2017-05-25,1850536.8236083027,1160272.094849398
2017-05-26,1855893.7695078624,1158533.3134942628
2017-05-31,1869367.2533111414,1162677.5488628652
2017-06-01,1873770.7559346731,1164293.2014900607
2017-06-02,1857625.3560178485,1160554.801604302
2017-06-05,1848076.6854732418,1154645.155255706
2017-06-06,1848314.2102713468,1162676.5835389642
2017-06-07,1861698.6584271917,1176321.0041498942
2017-06-08,1865019.4874919632,1185344.05308882
2017-06-09,1858224.5273934365,1190400.918988354
2017-06-12,1853372.4656831059,1189808.110251973
2017-06-13,1856560.7914327176,1192430.4625599126
2017-06-14,1848923.402647672,1176795.9767962764
2017-06-15,1849807.3843277053,1174630.2892676287
2017-06-16,1845791.3459384544,1171291.1007455299
2017-06-19,1862267.9257075125,1182909.6726453505
2017-06-20,1859289.166851426,1180522.5597860045
2017-06-21,1864084.0874864075,1194323.6957392266
2017-06-22,1869251.9967015728,1195118.4236060975
2017-06-23,1870718.5228577603,1205950.223239474
2017-06-26,1883494.1157319073,1220998.8905432546
2017-06-27,1877818.1160229263,1223203.5904723199
2017-06-28,1870467.5769911942,1213700.6091193815
2017-06-29,1870545.0065897037,1221243.8830919524
2017-06-30,1878775.1878058151,1220568.0897871063
2017-07-03,1878224.1045090426,1215258.3423125101
2017-07-04,1868215.4340604935,1204985.2322086645
2017-07-05,1872700.6888613717,1218198.6523412603
2017-07-06,1873866.8079705476,1218337.525834897
2017-07-07,1881143.1026551004,1216950.3221019562
2017-07-10,1880494.8566025954,1216203.8604301417
2017-07-11,1898700.2121080174,1221903.1993164176
2017-07-12,1903135.2898217847,1217913.7486423054
2017-07-13,1931949.9468239842,1227266.372475886
2017-07-14,1943029.5008715156,1232650.0504464956
2017-07-17,1957522.7523370164,1219489.5234062753
2017-07-18,1949617.7492562898,1220695.5791161163
2017-07-19,1982662.0266965008,1241521.9096902877
2017-07-20,1982206.9015029003,1247559.4115252353
2017-07-21,1975326.389547799,1241139.4417032576
2017-07-24,1982504.536359873,1246089.5560941398
2017-07-25,1982640.8814816414,1238130.7601126835
2017-07-26,1984607.7340802748,1233413.7880874372
2017-07-27,1980749.8465498933,1235679.4032833662
2017-07-28,1975257.1875760313,1238907.1468254328
2017-07-31,1974753.1004819486,1244227.0135574748
2017-08-01,1992745.2227998162,1255048.494211219
2017-08-02,1982243.3574315251,1251876.1402888582
2017-08-03,1973029.272413257,1240882.7321196217
2017-08-04,1969773.8553092522,1234143.1735123112
2017-08-07,1972289.9277986654,1240539.3431070715
2017-08-08,1976004.7943611683,1242342.867737644
2017-08-09,1963471.8081512633,1241953.77563143
2017-08-10,1960352.5999044478,1236919.7113481814
2017-08-11,1945918.0058200352,1214094.627706194
2017-08-14,1955239.8453374987,1229850.3115499674
2017-08-15,1957006.9835826603,1233636.2120290676
2017-08-16,1954568.3418969512,1232093.0585555495
2017-08-17,1964096.3668377153,1238702.6313065195
2017-08-18,1960035.3945466634,1239833.6580483215
2017-08-21,1967299.8212697525,1245265.8685102356
2017-08-22,1964787.2716496137,1249028.601215709
2017-08-23,1969040.5324699827,1250290.312841504
