date,strategy_nav,benchmark_nav
2013-12-11,818970.2962735055,803137.1695305164
2013-12-12,816058.6758140974,802222.4419166272
2013-12-13,808600.4813326712,801098.6717475991
2013-12-16,797103.9464632367,788211.2647973336
2013-12-17,796310.4358469751,784367.6113193217
2013-12-18,795319.1037580274,784650.5510834431
2013-12-19,790171.6729359813,776390.0414523399
2013-12-20,769731.4812191816,758323.8382077197
2013-12-23,771410.8858096512,760476.1776369071
2013-12-24,772997.40870206,761689.8227898327
2013-12-25,776967.124248664,767302.6819693807
2013-12-26,768933.9907094252,754062.4324897402
2013-12-27,775805.4886820266,766759.4376222675
2013-12-30,735588.2519103083,765421.2989731285
2013-12-31,778073.21296433,775596.4786315568
2014-01-02,775044.390148003,772917.538370793
2014-01-03,765812.7113393305,762532.3175462931
2014-01-06,746345.8026679637,745175.7938041519
2014-01-07,743838.382330711,744964.088286527
2014-01-08,737824.3842271316,746265.6112014855
2014-01-09,729057.4207782706,739711.3947831899
2014-01-10,726825.8716164168,733929.4374857907
2014-01-13,734828.340158062,730210.6103743028
2014-01-14,738457.6208126019,736590.7356200858
2014-01-15,733223.778358672,735290.8770566809
2014-01-16,733827.3629001522,736257.1995687332
2014-01-17,725675.794346564,725153.9774839864
2014-01-20,723532.5422141383,720994.7629514013
2014-01-21,728921.883817467,728123.8463963295
2014-01-22,741291.8290670054,746893.0717372135
2014-01-23,735823.2988718823,742929.5849473383
2014-01-24,739556.3387806878,747519.5336620095
2014-01-27,730965.5642993669,737613.6460849625
2014-01-28,735451.8443604372,738923.8236280001
2014-01-29,737639.878324245,741562.1537108548
2014-01-30,730628.2214592826,733130.2158697251
2014-02-07,731839.6298192512,736469.9036972905
2014-02-10,739559.7105564502,754794.7471733486
2014-02-11,748753.3706102063,760795.733135209
2014-02-12,746843.473263005,762687.7679814046
2014-02-13,748696.0289971991,758795.8483083366
2014-02-14,750079.4131267312,764128.7635565595
2014-02-17,750118.6033148087,769478.6551906299
2014-02-18,740403.3092061183,759757.177765728
2014-02-19,758669.8299850061,768483.0400912331
2014-02-20,756737.8023940527,761419.5320975191
2014-02-21,746505.027933922,753716.2473665797
2014-02-24,730675.6348683583,737144.2989468316
2014-02-25,723725.8376855189,718303.8393594511
2014-02-26,725439.7154815005,720133.2945872293
2014-02-27,728483.4785646056,717038.5993083622
2014-02-28,728290.3868850087,725314.7538440697
2014-03-03,730591.9533787464,729109.1425160934
2014-03-04,727767.3489655295,727079.632231566
2014-03-05,722695.7775224604,720323.3635346567
2014-03-06,724508.5826409961,723538.2249956977
2014-03-07,723799.8693335629,721782.0012362804
2014-03-10,703136.8226903529,698291.0105376753
2014-03-11,704984.9183119298,701910.6422965656
2014-03-12,707217.6626849863,703732.4415071969
2014-03-13,713299.7682434717,712453.3107780411
2014-03-14,710039.5895238979,706629.0789511789
2014-03-17,715741.453978976,713353.7249685688
2014-03-18,714175.8554418058,711720.9960944327
2014-03-19,715174.87510514,705974.6559202815
2014-03-20,710254.7074125833,694689.3537755649
2014-03-21,728367.3300686602,718599.7610656909
2014-03-24,741858.1329607009,724510.2063030326
2014-03-25,740657.9394214181,723806.518466147
2014-03-26,737086.7532975974,722677.0895018363
2014-03-27,735265.1701036084,717570.8589352211
2014-03-28,738111.0475594036,716325.2582324654
2014-03-31,736897.4232675486,714441.2122737273
2014-04-01,740377.0084023019,720036.7621971171
2014-04-02,743454.5047986357,725899.2741097135
2014-04-03,736683.1525078263,720666.8856953311
2014-04-04,741372.2594783639,727478.7437341326
2014-04-08,751983.8580424027,744736.072123676
2014-04-09,753142.4034485919,745170.1350088693
2014-04-10,764686.6584157939,756867.5305982712
2014-04-11,763167.891335548,755837.2969865585
2014-04-14,761983.4294064591,755153.9142386274
2014-04-15,752463.5455615548,742122.0415735047
2014-04-16,753067.9057247234,743141.623335274
2014-04-17,752978.4600489364,740570.8659254977
2014-04-18,751133.4621297901,740463.0159448208
2014-04-21,740593.3701340288,728069.9214059911
2014-04-22,741521.1200609559,731247.8342625409
2014-04-23,738929.8647765793,730539.8191116158
2014-04-24,736471.3333892833,729143.7610284096
2014-04-25,733291.1941781092,721604.9142309714
2014-04-28,723336.3648382213,710667.7944312795
2014-04-29,725538.1992028727,718490.5796037712
2014-04-30,728301.8767724008,718553.4920924994
2014-05-05,729245.1959960173,717824.838982309
2014-05-06,729642.973203905,718110.4417089162
2014-05-07,725337.298845645,711449.0410505653
2014-05-08,727152.6333743051,710843.2170850348
2014-05-09,728817.0405492482,710315.6176425259
2014-05-12,742421.4392313781,725675.2523905914
2014-05-13,739264.9994286601,723943.6610341682
2014-05-14,739664.3885621788,723118.142663555
2014-05-15,733864.9457725632,713701.9073135935
2014-05-16,735640.6160214071,714323.7090540393
2014-05-19,731966.4440384434,704068.3076507245
2014-05-20,732822.1075198656,704277.3502058638
2014-05-21,737330.5074184851,710979.3610421239
2014-05-22,736177.3850811066,709302.6932869712
2014-05-23,739638.7567575359,715143.2357590592
2014-05-26,738214.274523237,717660.4010488079
2014-05-27,736772.7405400825,714765.7608266902
2014-05-28,740788.0105972547,722112.874325147
2014-05-29,738547.3107057374,717390.1103564942
2014-05-30,736944.8191965312,717822.8417604447
2014-06-03,738144.8607077792,715643.8727063988
2014-06-04,732528.1467305545,708439.2277009347
2014-06-05,738467.3645263709,715871.5559989389
2014-06-06,734296.73234877,710583.5782426645
2014-06-09,735587.7608606343,710438.7796574965
2014-06-10,741778.8185648591,719421.9507331968
2014-06-11,740984.5451421515,719254.8498372099
2014-06-12,739910.2970712859,716806.2558314718
2014-06-13,746641.4165787463,724406.3507660845
2014-06-16,752614.6913486508,729603.4549275292
2014-06-17,746966.4715323661,722220.0585652025
2014-06-18,742108.7727748385,719079.4271834545
2014-06-19,735209.0915779213,707984.1939861653
2014-06-20,738711.7120182784,711253.6461781661
2014-06-23,735880.9215347508,710381.8588343614
2014-06-24,738777.1473303636,713947.2327326023
2014-06-25,737078.0939819266,710135.8676747313
2014-06-26,739969.5157358751,715363.5959047632
2014-06-27,739396.9525019422,715757.0486120472
2014-06-30,742919.1380020694,720703.5014295116
2014-07-01,743282.4656828758,720517.426925813
2014-07-02,744166.2083483948,722617.1728459047
2014-07-03,750746.988174856,725721.1884934723
2014-07-04,750679.3794754852,725222.8816383078
2014-07-07,750783.5029041664,724421.9956706889
2014-07-08,752286.5771561665,725814.7250507877
2014-07-09,743728.9420499671,715241.7653710357
2014-07-10,745046.6029588248,713290.1467392192
2014-07-11,748812.9891794916,715008.4232832132
2014-07-14,753504.2931415276,722913.7602927662
2014-07-15,757714.6605310824,723984.936952699
2014-07-16,730719.5222540029,722617.5057162155
2014-07-17,761776.6275749018,718023.8954281263
2014-07-18,763973.9667672475,720379.2857468594
2014-07-21,761463.944486803,721095.2897852422
2014-07-22,766092.323345449,729884.0645994755
2014-07-23,767238.057221694,731593.3536450798
2014-07-24,781740.7267796847,744635.8781601458
2014-07-25,788202.243714019,752438.0253733725
2014-07-28,811956.3127259528,773556.3164970858
2014-07-29,817687.0967511727,776043.5234588688
2014-07-30,816218.5582593088,772928.5230910471
2014-07-31,827367.504049985,782328.7806660936
2014-08-01,818894.873797993,775388.7675576607
2014-08-04,828682.1973361555,790773.3675790309
2014-08-05,829845.8074576842,788687.269341679
2014-08-06,833326.4732429737,786646.1085962759
2014-08-07,824043.2531267403,774741.3348032887
2014-08-08,825297.011964897,775965.298935847
2014-08-11,835076.0289016993,787354.4566175118
2014-08-12,834330.5059052922,784592.6316493759
2014-08-13,831494.6927151283,785208.1088539176
2014-08-14,826425.3756353352,777566.7380007744
2014-08-15,789266.7684278344,785785.3059727255
2014-08-18,834992.2701601194,790421.1907902774
2014-08-19,836931.4462260959,790489.7620742881
2014-08-20,838240.3444250147,787617.7570333
2014-08-21,831664.7044317003,783657.9318168429
2014-08-22,836752.5696720593,787359.4496721728
2014-08-25,836166.2578087971,779869.5348104121
2014-08-26,824469.3411467206,773621.2262076786
2014-08-27,824079.0101722537,774787.2709061695
2014-08-28,822128.8190507728,769355.8260459701
2014-08-29,826796.1478538999,778346.3202685064
2014-09-01,834577.6693624232,784015.1016602573
2014-09-02,844314.6516955236,794381.6817473561
2014-09-03,852173.2583978709,801830.6535608969
2014-09-04,858928.1303635736,807617.9367832679
2014-09-05,869091.3258568024,815285.6043909589
2014-09-09,820161.117658111,813942.472687159
2014-09-10,771605.0800809048,809684.7285425973
2014-09-11,769198.9490135001,806695.8860225427
2014-09-12,775216.1722192704,811656.9851336791
2014-09-15,775806.4896680224,811267.8597404343
2014-09-16,773092.6274495225,795148.9478135913
2014-09-17,777403.8078262935,799330.1317866847
2014-09-18,778620.3455997752,801772.7341268297
2014-09-19,783930.856338252,807280.7391584972
2014-09-22,770059.4991855811,791871.8396044436
2014-09-23,772514.6186082325,798709.661527482
2014-09-24,784149.1977163638,812824.0284431024
2014-09-25,785321.5370186949,811193.2967908308
2014-09-26,784707.6364847586,811271.8541841633
2014-09-29,786147.5679429319,814799.6137372915
2014-09-30,834126.5996608193,815861.137158213
2014-10-08,839446.8472251142,824980.1193206916
2014-10-09,839159.7060034489,826169.1320706231
2014-10-10,790942.6514902596,821120.8209380753
2014-10-13,826386.3093866551,817178.6378480867
2014-10-14,822776.5850387022,814387.8531629171
2014-10-15,828950.9668678473,820150.503982294
2014-10-16,829037.5812328836,813666.5231995628
2014-10-17,826504.9878299419,812780.0895620858
2014-10-20,830017.1477201054,817100.4133250648
2014-10-21,827053.8870620457,810003.6183002777
2014-10-22,825379.9691465673,805093.7812169939
2014-10-23,820893.0598935663,797535.9608118442
2014-10-24,819091.2465905729,795795.0490867204
2014-10-27,810995.8978906263,788513.8439097882
2014-10-28,825923.064470129,804432.0350392604
2014-10-29,839859.8124480132,815992.9538012624
2014-10-30,855826.5381187403,821831.8319217969
2014-10-31,873113.7734989749,834946.9221646024
2014-11-03,871695.7540344038,836352.6334868199
2014-11-04,870594.6453127118,836560.3445607162
2014-11-05,863547.8827420003,833323.5136591668
2014-11-06,864703.5352643483,834195.3010029716
2014-11-07,861770.6279096948,832892.4466067699
2014-11-10,883195.9389278827,854055.3423521216
2014-11-11,895002.5627396612,851685.9714803377
2014-11-12,894804.0283919376,863571.4387953025
2014-11-13,891954.3669830931,858722.1841085717
2014-11-14,895883.6812314623,859169.2289358835
2014-11-17,889486.3908665316,854511.707548134
2014-11-18,928112.5461621518,845961.9336170056
2014-11-19,926260.8919914144,844566.2084041099
2014-11-20,878960.7937839697,844524.9324855794
2014-11-21,886788.2516193427,859955.4686098304
2014-11-24,891929.380693497,881859.3336668694
2014-11-25,902723.8960564795,893943.5245573408
2014-11-26,913019.9577659174,906411.8477863958
2014-11-27,918969.8462017982,916887.9422057251
2014-11-28,994661.5426721949,934972.4533174355
2014-12-01,999889.0113039708,938631.6966433024
2014-12-02,1010057.2476994361,973292.8163591112
2014-12-03,1027619.2841422478,987808.957739784
2014-12-04,1003187.1402848345,1033346.281988421
2014-12-05,988829.8512880785,1040181.4409489734
2014-12-08,1004299.270190283,1082787.509241312
2014-12-09,985548.4020591137,1034199.095724514
2014-12-10,1018547.2538340943,1072357.0180545528
2014-12-11,1013312.7506819519,1059530.1935008406
2014-12-12,1018844.6716857338,1062930.4637249585
2014-12-15,1022221.7630948914,1070919.684052816
2014-12-16,1015985.1240583076,1099604.4502097585
2014-12-17,1005831.591652588,1118643.3005023347
2014-12-18,1006592.310210063,1113759.7601735988
2014-12-19,1006610.0908894754,1126155.850545225
2014-12-22,996554.1553543265,1129921.9452408368
2014-12-23,986757.3181163529,1106768.485037313
2014-12-24,989496.4708860976,1075299.2587311051
2014-12-25,1002013.0417299148,1110261.9589484362
2014-12-26,1008136.1730262989,1147017.4986593649
2014-12-29,1005966.1198905711,1150218.3795673554
2014-12-30,999768.6775961295,1150917.0743495799
2014-12-31,1012946.7784785791,1176265.4813820643
2015-01-05,1059160.696029672,1212160.884210064
2015-01-06,1089726.249957494,1212000.4407202916
2015-01-07,1082732.5277642072,1212909.5095388982
2015-01-08,1084951.4759383108,1184771.6493024868
2015-01-09,1025176.3468514478,1180598.787087162
2015-01-12,1089140.1128379123,1169565.134897358
2015-01-13,1148224.6936662344,1169719.5867215372
2015-01-14,1143279.9174559028,1165852.6323217738
2015-01-15,1142556.7090444611,1199704.8771825058
2015-01-16,1150592.1662364868,1210032.1785729385
2015-01-19,1126560.1550029889,1116831.4874010251
2015-01-20,1151506.887243119,1130501.4724518196
2015-01-21,1168369.8597492138,1181318.4526989625
2015-01-22,1172521.2975183318,1187552.4478783347
2015-01-23,1162681.8394462913,1188923.5406882362
2015-01-26,1185842.5906990005,1200991.088063171
2015-01-27,1193321.274818172,1189988.392812265
2015-01-28,1183415.3584971584,1173475.362437516
2015-01-29,1166155.4259578094,1158987.1821629447
2015-01-30,1161111.9469228077,1143206.4664718045
2015-02-02,1158549.3790632782,1116433.7073797015
2015-02-03,1166277.2102714714,1144223.3852710882
2015-02-04,1153042.436626421,1132347.5711951342
2015-02-05,1143030.7408355807,1120756.3612348556
2015-02-06,1126564.1583125244,1102606.2746719313
2015-02-09,1135255.714156954,1113757.762951734
2015-02-10,1144135.7019839913,1134070.1750531679
2015-02-11,1155931.1927591856,1143117.92296915
2015-02-12,1170646.4797237709,1146030.538188047
2015-02-13,1188550.2278855664,1155002.7245434935
2015-02-16,1214646.8237245146,1164873.9936082244
2015-02-17,1224117.9295053554,1172476.418635012
2015-02-25,1232373.8931988822,1157965.603179311
2015-02-26,1232789.560312119,1187113.7248087912
2015-02-27,1238313.5944327791,1189293.3596034583
2015-03-02,1260625.2858298498,1198754.199575058
2015-03-03,1252350.811878374,1167675.763013648
2015-03-04,1282024.8597299552,1175305.8162762267
2015-03-05,1284615.5671977077,1163829.1137028395
2015-03-06,1272386.042760422,1157896.0332843682
2015-03-09,1219980.251669451,1177611.9417889717
2015-03-10,1228590.1915983986,1171906.8775333513
2015-03-11,1222634.9126876658,1173252.339329326
2015-03-12,1229744.2552032813,1195951.0986883913
2015-03-13,1237907.5463906212,1204210.6097085623
2015-03-16,1198405.8305379304,1233507.8572372498
2015-03-17,1202252.0784056312,1250634.3675946759
2015-03-18,1217085.4739219206,1280237.5229389253
2015-03-19,1277934.5353115692,1278135.1140563476
2015-03-20,1281813.4694427839,1295722.3169238258
2015-03-23,1306152.727592187,1322181.1793129093
2015-03-24,1308538.4662811274,1322509.0565689793
2015-03-25,1319226.695579042,1311646.1668485804
2015-03-26,1328409.031801629,1314837.3945175596
2015-03-27,1330794.595671727,1322060.0145198032
2015-03-30,1358277.9494646264,1360833.081184073
2015-03-31,1342653.1004949578,1348525.5343151013
2015-04-01,1369445.2101555844,1372722.2100724562
2015-04-02,1374099.5816442731,1373015.46881621
2015-04-03,1385699.9753056734,1388248.279975887
2015-04-07,1422499.766394851,1418042.1700081853
2015-04-08,1417463.2417732228,1429945.2794496191
2015-04-09,1410274.3175727816,1418739.2004388564
2015-04-10,1447989.9249285613,1446127.1038651904
2015-04-13,1464757.3659862704,1471643.943274905
2015-04-14,1467013.727767706,1477339.6871618247
2015-04-15,1424563.8874248574,1458142.723471651
2015-04-16,1475890.9138513133,1502425.4595191425
2015-04-17,1483187.57926666,1529917.2184824245
2015-04-20,1459025.9377357785,1505212.5826308937
2015-04-21,1507182.7206424174,1537582.5559979402
2015-04-22,1534285.8569673526,1577743.3589876485
2015-04-23,1535934.4961765627,1578102.1931826165
2015-04-24,1536790.0876023134,1565369.5709268406
2015-04-27,1564840.783817548,1600304.642908381
2015-04-28,1513972.8867538976,1578424.7445137147
2015-04-29,1530730.4291338886,1589231.3791516002
2015-04-30,1532062.7974814218,1581096.0287573321
2015-05-04,1566302.1487977863,1593696.834370058
2015-05-05,1515103.1555816643,1530150.560570247
2015-05-06,1504078.525815487,1515667.3733503364
2015-05-07,1490835.0518037286,1487959.9144257004
2015-05-08,1506685.6259078458,1517357.3559179185
2015-05-11,1534058.7395560888,1561338.844334198
2015-05-12,1535316.0778392998,1580275.50344138
2015-05-13,1533118.3908422913,1570627.2574848386
2015-05-14,1524497.9777450813,1564749.4335379489
2015-05-15,1499009.9189677413,1537018.673691562
2015-05-18,1484919.4679540955,1522928.2734383142
2015-05-19,1517984.3944347736,1574883.3372778466
2015-05-20,1522110.4401968506,1582771.3650312417
2015-05-21,1538072.3422531795,1611417.1853618284
2015-05-22,1571834.135984583,1648152.4199838026
2015-05-25,1604720.6680733745,1697470.4852217233
2015-05-26,1633499.192156656,1730565.450125542
2015-05-27,1651201.3903893465,1724745.5456127196
2015-05-28,1572466.071055598,1609097.4121663433
2015-05-29,1586404.6441369758,1611368.253426151
2015-06-01,1652379.9199215702,1689709.2810567168
2015-06-02,1657188.8347579879,1718233.270853576
2015-06-03,1652864.072680591,1712148.4015734117
2015-06-04,1678774.4482051136,1724739.5539471265
2015-06-05,1676460.4587449636,1741095.46953521
2015-06-08,1566568.6141430717,1782104.892095096
2015-06-09,1625663.5392034443,1770024.8953705397
2015-06-10,1635216.6456624707,1767245.7611462458
2015-06-11,1634129.2909960828,1766406.262222582
2015-06-12,1654585.5494768762,1775901.4211232178
2015-06-15,1717863.108086558,1737971.3152338432
2015-06-16,1682353.535964551,1685928.6066414954
2015-06-17,1781927.0474599819,1710564.1719035492
2015-06-18,1728120.8258805058,1641233.410991977
2015-06-19,1663210.6827649355,1543536.8402552053
2015-06-23,1721523.9572630487,1593147.4652092278
2015-06-24,1748480.4288185956,1624449.0913139824
2015-06-25,1707376.8823515417,1566659.4100938928
2015-06-26,1629060.8734142403,1443390.4771795766
2015-06-29,1644892.053643985,1395242.084926534
2015-06-30,1734579.7363387393,1488928.101011493
2015-07-01,1680501.1158195937,1415704.4218159206
2015-07-02,1699568.6236492672,1367429.9382891732
2015-07-03,1667352.232698557,1293506.3659782577
2015-07-06,1742475.3544926527,1330994.2536598258
2015-07-07,1789219.8027991247,1307515.4127275627
2015-07-08,1711423.4387869397,1219316.430844695
2015-07-09,1781379.8161017983,1297404.0775947324
2015-07-10,1808384.3010096627,1366950.6050417204
2015-07-13,1777239.119649762,1401987.0360328783
2015-07-14,1741855.2973898693,1368812.2488285464
2015-07-15,1765240.495298001,1320416.1344902574
2015-07-16,1759058.6577734328,1330600.9673876972
2015-07-17,1770434.0141306566,1381909.6303708209
2015-07-20,1766712.6084663523,1384944.20927157
2015-07-21,1761474.0273235491,1386739.6118665603
2015-07-22,1747745.028045536,1383795.2741070504
2015-07-23,1762028.9342055484,1414966.7812073408
2015-07-24,1747980.7103691432,1390159.188568701
2015-07-27,1655710.1461307025,1271142.307716633
2015-07-28,1666462.874174089,1268599.5779870201
2015-07-29,1671378.6103549341,1308306.5123080465
2015-07-30,1654483.0046777595,1270037.3114331297
2015-07-31,1653506.6568090653,1270465.8819581962
2015-08-03,1670889.1341291356,1274638.7774605525
2015-08-04,1675604.6225287332,1314223.7148126955
2015-08-05,1658102.725833743,1287176.1379920533
2015-08-06,1655112.1794708471,1275509.632767487
2015-08-07,1661407.7343800259,1300505.9295852804
2015-08-10,1681455.0751914901,1359563.713541131
2015-08-11,1669021.2785454788,1353673.4402446197
2015-08-12,1656227.8410162984,1336849.1761293374
2015-08-13,1656878.8559862003,1356600.635183127
2015-08-14,1653651.761905737,1355960.525575591
2015-08-17,1642175.2571466698,1357402.5530487092
2015-08-18,1614356.3691422986,1273366.1476885653
2015-08-19,1616620.002994381,1293579.1980022455
2015-08-20,1603515.3039235868,1252076.395067794
2015-08-21,1586324.9784386565,1194849.8971264304
2015-08-24,1510724.4501716334,1090328.0869643658
2015-08-25,1468411.3823235454,1012899.922873949
2015-08-26,1503967.4146369356,1007163.0362166228
2015-08-27,1557131.8381663861,1067061.550716287
2015-08-28,1558283.761866586,1112547.8792333198
2015-08-31,1581002.5803384345,1120619.851120425
2015-09-01,1612342.1251268734,1119137.513052677
2015-09-02,1649609.9182317078,1120385.4771346392
2015-09-07,1594732.16392825,1081989.9519768003
2015-09-08,1614131.306836791,1109797.3718557488
2015-09-09,1622022.5058642447,1131527.844767928
2015-09-10,1620956.0861918607,1117632.3733686444
2015-09-11,1609552.932710856,1114179.4430613685
2015-09-14,1605258.6114464097,1092191.3285286832
2015-09-15,1578686.730495848,1049284.4120495059
2015-09-16,1609086.4052231384,1101550.5431944167
2015-09-17,1581928.5658517836,1077500.7298181562
2015-09-18,1576730.3349372107,1082252.3203557187
2015-09-21,1581377.4161182698,1101217.1070041575
2015-09-22,1504525.0640245143,1111463.953640486
2015-09-23,1483171.1074126568,1086164.9778491454
2015-09-24,1490373.6971876952,1093478.6711684049
2015-09-25,1485832.9723958157,1075820.6667858344
2015-09-28,1485414.482480567,1079415.999012041
2015-09-29,1467790.7142770572,1058146.2518969448
2015-09-30,1479035.9534831005,1066166.1295804207
2015-10-08,1502326.2266083248,1097300.987659499
2015-10-09,1514666.2459692003,1111825.417510909
2015-10-12,1546173.9838316422,1147634.773363585
2015-10-13,1539684.044176427,1146752.567179054
2015-10-14,1525726.0370337237,1133793.4266768259
2015-10-15,1474768.6539818353,1160657.1925118826
2015-10-16,1487212.518158712,1176385.4145550209
2015-10-19,1487936.2631774996,1176424.2938073142
2015-10-20,1490510.75672795,1190911.009452518
2015-10-21,1487869.0250243596,1156143.2713761823
2015-10-22,1491178.7787750072,1173212.6944753183
2015-10-23,1507003.2093119544,1188760.1346526982
2015-10-26,1586899.6486821275,1194758.4576520727
2015-10-27,1581426.2811044008,1195962.882297391
2015-10-28,1564983.8108854045,1173341.1824152605
2015-10-29,1568613.0620737227,1176132.832563238
2015-10-30,1572915.7631544522,1176389.9083042156
2015-11-02,1647739.8406374773,1157044.6508906113
2015-11-03,1642441.1665975992,1153559.6318853807
2015-11-04,1699768.881707174,1207832.471698534
2015-11-05,1730259.226335849,1233607.2855990652
2015-11-06,1748982.0910128956,1262701.5488122688
2015-11-09,1796984.577529409,1278340.0623066647
2015-11-10,1786791.9855349718,1275971.0908792536
2015-11-11,1770236.5160482195,1276106.83539197
2015-11-12,1756263.4353454055,1263350.7124922567
2015-11-13,1734926.3502065525,1247012.8051879837
2015-11-16,1641187.1457987553,1252965.8578250988
2015-11-17,1648572.9616795091,1251055.4152507195
2015-11-18,1760380.3462616263,1236806.1359981599
2015-11-19,1762103.8539599802,1256575.170604356
2015-11-20,1754701.3631950915,1256380.1418892988
2015-11-23,1745621.2823895658,1249373.8210149682
2015-11-24,1733871.5018184162,1249558.0980189892
2015-11-25,1741275.604314018,1258784.663865896
2015-11-26,1735862.060351777,1251402.1662534082
2015-11-27,1675440.1783678378,1184017.165456184
2015-11-30,1692533.5109348178,1187152.7372092088
2015-12-01,1701503.4475848642,1195568.9635716719
2015-12-02,1750908.6942829236,1238928.1509420397
2015-12-03,1757053.6435607183,1248030.156718671
2015-12-04,1643746.171473204,1224161.258356293
2015-12-07,1734622.8714506924,1227494.9878052962
2015-12-08,1704621.4017861462,1205995.859759075
2015-12-09,1713094.0917501901,1210295.8784330997
2015-12-10,1703221.7012720597,1206017.163458962
2015-12-11,1692200.531722669,1201015.6206050718
2015-12-14,1716852.0646469952,1235388.9073631912
2015-12-15,1710104.5599259245,1229752.247956426
2015-12-16,1700761.06358118,1226773.4914067867
2015-12-17,1722906.4870101132,1250223.6389182648
2015-12-18,1659075.6301403244,1254226.304543713
2015-12-21,1824946.7409617023,1286864.8376774574
2015-12-22,1814778.0903245981,1290449.151896379
2015-12-23,1811076.6243143363,1287003.5780229704
2015-12-24,1794714.900942051,1274694.3002283825
2015-12-25,1796061.159354935,1277623.1595184433
2015-12-28,1752320.0135036977,1240817.8889830913
2015-12-29,1760404.4686259918,1252216.3337464253
2015-12-30,1763178.9864222116,1253315.0387810557
2015-12-31,1761652.0647236616,1241940.6938282182
2016-01-04,1659546.222592909,1154749.1439407784
2016-01-05,1661729.2733093041,1157982.479704065
2016-01-06,1688251.2821081297,1178297.0554625182
2016-01-07,1614314.6062299996,1096602.592460554
2016-01-08,1646653.6474488345,1118964.5869262523
2016-01-11,1583305.560759588,1062671.7902064894
2016-01-12,1587449.7734216177,1070414.353634095
2016-01-13,1570174.4190292188,1050498.3234986803
2016-01-14,1583463.7112229532,1072365.4729604453
2016-01-15,1544390.4938556885,1038132.6574734546
2016-01-18,1541456.8241886997,1042126.7017578548
2016-01-19,1577379.0719682975,1072882.6535622284
2016-01-20,1555009.7202535872,1056656.224525019
2016-01-21,1532639.9248125828,1025688.4007678652
2016-01-22,1543683.453152327,1036379.2631116784
2016-01-25,1479012.6458407426,1041513.2550622086
2016-01-26,1418388.5493492854,978807.9781024596
2016-01-27,1422894.639975747,975427.147504488
2016-01-28,1404753.9304017916,949930.7130448214
2016-01-29,1428952.6706198086,980665.9603158674
2016-02-01,1408933.3344224782,965672.6493447615
2016-02-02,1420009.1991722856,985740.068897497
2016-02-03,1411536.0506818297,981514.2470157347
2016-02-04,1423943.667631031,993537.922083715
2016-02-05,1425236.5214612584,986557.4985195594
2016-02-15,1415111.0617045306,980871.141575402
2016-02-16,1360965.8039632756,1010938.884012339
2016-02-17,1364141.3340337821,1019688.2469817818
2016-02-18,1361518.6518871407,1016485.5685741134
2016-02-19,1355332.173843853,1015782.0471723833
2016-02-22,1378361.9868934157,1038178.3938541489
2016-02-23,1368289.200301343,1028357.2883452452
2016-02-24,1452434.8921001786,1035075.3435304825
2016-02-25,1408947.4911001986,971565.2527334479
2016-02-26,1423994.8681118928,981311.8618668101
2016-02-29,1411906.1633625804,957823.2012603802
2016-03-01,1425686.4634203406,975540.9225766958
2016-03-02,1461067.730860092,1015698.0639929858
2016-03-03,1395431.1454181678,1018057.8481998208
2016-03-04,1436117.2206730905,1029863.9592327075
2016-03-07,1431971.3578610425,1033508.9557092751
2016-03-08,1434769.8296855853,1034451.9772995764
2016-03-09,1433643.260744905,1022546.6376270609
2016-03-10,1409098.2252280589,1002986.745437097
2016-03-11,1563193.826514102,1004697.266102851
2016-03-14,1566264.2268472828,1020477.3160533698
2016-03-15,1576272.5273113127,1023502.8408816669
2016-03-16,1599536.807371912,1028580.1783053108
2016-03-17,1595832.2691278767,1039954.7229803345
2016-03-18,1596187.578551391,1055852.3094375725
2016-03-21,1606434.6473121732,1081641.1704652163
2016-03-22,1598426.8187218297,1073769.819514389
2016-03-23,1596450.3971918733,1077199.0827425718
2016-03-24,1583173.629729476,1059143.6312089884
2016-03-25,1591522.2612803245,1064458.3051641835
2016-03-28,1583369.190917388,1055108.4441541815
2016-03-29,1575331.890402845,1043684.8343953562
2016-03-30,1605204.4854221628,1070602.5585077824
2016-03-31,1604193.813614114,1071205.9192330136
2016-04-01,1612630.621611786,1072473.123218936
2016-04-05,1613028.0106216825,1086650.4026232844
2016-04-06,1608041.8061975131,1084334.2244271552
2016-04-07,1591417.4258577079,1068277.4261002946
2016-04-08,1582646.4526249936,1060433.5369501025
2016-04-11,1597731.623089335,1075202.9593502106
2016-04-12,1509654.3587677053,1071326.3517114362
2016-04-13,1606402.2972996214,1085617.605910179
2016-04-14,1609331.8368544732,1090427.2490299328
2016-04-15,1609541.0505171872,1089219.9949869732
2016-04-18,1591503.5389285688,1074656.1865778037
2016-04-19,1592061.9119163018,1077934.892564443
2016-04-20,1576045.7761730899,1058869.2462118526
2016-04-21,1563126.0967412358,1052071.0025687602
2016-04-22,1567864.2073203297,1056830.3489845626
2016-04-25,1564666.0497173916,1052546.9405390436
2016-04-26,1570562.7539601775,1058248.1434990596
2016-04-27,1571152.0329261043,1053839.309520457
2016-04-28,1574648.3067883363,1052063.5462737998
2016-04-29,1576180.9016911036,1050786.7223358976
2016-05-03,1601677.8702329907,1069691.9584857463
2016-05-04,1603195.3646411153,1068334.4134974917
2016-05-05,1600963.4267507452,1069818.5157778864
2016-05-06,1575460.0603701905,1042002.0418264861
2016-05-09,1555747.929020428,1020452.3507800652
